"","bin_arch","sample","sum","bin_arch_name"
"502","_1.1.2_","QL115",2634.212982383,"PSI"
"503","_1.1.2_","QL134",1686.573657193,"PSI"
"504","_1.1.2_","QL143",2002.828425439,"PSI"
"505","_1.1.2_","QL148",2765.391337162,"PSI"
"506","_1.1.2_","QL156",1651.428732052,"PSI"
"507","_1.1.2_","QL174",2480.063711177,"PSI"
"508","_1.1.2_","QL226",2729.550601507,"PSI"
"509","_1.1.2_","QL242",3205.694671268,"PSI"
"510","_1.1.2_","QL308",2182.359759859,"PSI"
"511","_1.1.2_","QL311",2234.173333257,"PSI"
"512","_1.1.2_","QL312",1082.384356193,"PSI"
"513","_1.1.2_","QL313",1758.811610713,"PSI"
"514","_1.1.2_","QL326",572.020216722,"PSI"
"515","_1.1.2_","QL408",916.573578405,"PSI"
"516","_1.1.2_","QL410",2356.478888491,"PSI"
"517","_1.1.2_","QL415",1623.3469573,"PSI"
"518","_1.1.2_","RH010",1818.709913123,"PSI"
"519","_1.1.2_","RH064",2251.618274937,"PSI"
"520","_1.1.2_","RH096",1528.967983885,"PSI"
"521","_1.1.2_","RH098",820.202447131,"PSI"
"522","_1.1.2_","RH104",2085.986470332,"PSI"
"523","_1.1.2_","RH117",2824.385571643,"PSI"
"524","_1.1.2_","RH120",2244.035998502,"PSI"
"525","_1.1.2_","RH121",2550.442267379,"PSI"
"526","_1.1.2_","RH125",4192.37550617,"PSI"
"527","_1.1.2_","T017",2741.628646278,"PSI"
"528","_1.1.2_","T147",3283.135544237,"PSI"
"529","_1.1.2_","T151",935.882835569,"PSI"
"530","_1.1.2_","T163",2575.931188392,"PSI"
"531","_1.1.2_","T217",3781.11559514,"PSI"
"532","_1.1.2_","T223",2250.449077416,"PSI"
"533","_1.1.2_","T226",5248.567844799,"PSI"
"534","_1.1.2_","T247",4114.59360217,"PSI"
"535","_1.1.2_","T324",2177.492636876,"PSI"
"536","_1.1.2_","T325",1263.734052046,"PSI"
"537","_1.1.2_","T329",1410.310835477,"PSI"
"538","_1.1.2_","T340",3724.270005158,"PSI"
"539","_1.1.2_","T378",3627.946738498,"PSI"
"540","_1.1.2_","T399",2283.749391244,"PSI"
"541","_1.1.2_","T402",3130.619956166,"PSI"
"542","_1.1.2_","YG169",1890.591004077,"PSI"
"543","_1.1.2_","YG170",1852.200909667,"PSI"
"544","_1.1.2_","KG141",3154.214108809,"PSI"
"545","_1.1.2_","QL142",2182.959986392,"PSI"
"546","_1.1.2_","QL154",2092.529519459,"PSI"
"547","_1.1.2_","QL173",1701.042244149,"PSI"
"548","_1.1.2_","QL239",2155.809708994,"PSI"
"549","_1.1.2_","QL329",903.998776918,"PSI"
"550","_1.1.2_","QL403",1659.395066649,"PSI"
"551","_1.1.2_","QL414",1584.560142458,"PSI"
"552","_1.1.2_","QL416",1022.768128879,"PSI"
"553","_1.1.2_","QL451",1353.034553652,"PSI"
"554","_1.1.2_","T154",4285.221117261,"PSI"
"555","_1.1.2_","T381",4589.43137822,"PSI"
"556","_1.1.2_","YG019",1449.159382691,"PSI"
"557","_1.1.2_","YG031",1199.11675801,"PSI"
"558","_1.1.2_","YG168",1207.415369261,"PSI"
"559","_1.1.2_","QL130",3533.150295249,"PSI"
"560","_1.1.2_","QL320",1777.607808189,"PSI"
"561","_1.1.2_","QL405",1820.336052683,"PSI"
"562","_1.1.2_","RH009",1362.178029988,"PSI"
"563","_1.1.2_","RH102",2438.335734162,"PSI"
"564","_1.1.2_","T327",2758.933065483,"PSI"
"565","_1.1.2_","YG120",6486.966024946,"PSI"
"566","_1.1.2_","YG203",2362.533063617,"PSI"
"567","_1.1.2_","RH119",2830.180295288,"PSI"
"568","_1.1.2_","T051",3987.585400359,"PSI"
"569","_1.1.2_","T250",3716.463777805,"PSI"
"570","_1.1.2_","YG084",1293.637678961,"PSI"
"571","_1.1.2_","YG085",2276.888821818,"PSI"
"572","_1.1.2_","YG086",2141.962522886,"PSI"
"573","_1.1.2_","YG125",2444.912040442,"PSI"
"574","_1.1.2_","YG127",3433.68401144,"PSI"
"575","_1.1.2_","YG129",3240.989795381,"PSI"
"576","_1.1.2_","YG137",3814.400028229,"PSI"
"577","_1.1.2_","QL138",1885.707687763,"PSI"
"578","_1.1.2_","QL155",2251.472071903,"PSI"
"579","_1.1.2_","QL316",1437.76625426,"PSI"
"580","_1.1.2_","T337",3687.887225051,"PSI"
"581","_1.1.2_","YG123",2888.001388125,"PSI"
"582","_1.1.2_","YG124",1418.291945191,"PSI"
"583","_1.1.2_","KG134",2512.197766997,"PSI"
"584","_1.1.2_","KG138",3454.429036611,"PSI"
"585","_1.1.2_","QL131",3908.892666741,"PSI"
"586","_1.1.2_","QL146",1048.648644454,"PSI"
"587","_1.1.2_","QL150",1250.72766903,"PSI"
"588","_1.1.2_","QL153",1061.746597366,"PSI"
"589","_1.1.2_","QL171",951.607709268,"PSI"
"590","_1.1.2_","QL231",2190.112071051,"PSI"
"591","_1.1.2_","QL232",2895.040219904,"PSI"
"592","_1.1.2_","QL237",771.09298775,"PSI"
"593","_1.1.2_","QL238",1595.260540686,"PSI"
"594","_1.1.2_","QL241",669.413829725,"PSI"
"595","_1.1.2_","QL325",704.662215232,"PSI"
"596","_1.1.2_","QL397",978.213818583,"PSI"
"597","_1.1.2_","QL401",716.932012991,"PSI"
"598","_1.1.2_","QL450",1373.141851861,"PSI"
"599","_1.1.2_","QL452",582.328996416,"PSI"
"600","_1.1.2_","RH002",2372.451313255,"PSI"
"601","_1.1.2_","RH005",1286.710851019,"PSI"
"602","_1.1.2_","RH059",1647.765413151,"PSI"
"603","_1.1.2_","RH099",604.97553265,"PSI"
"604","_1.1.2_","RH103",1232.377539766,"PSI"
"605","_1.1.2_","RH118",2252.624875701,"PSI"
"606","_1.1.2_","RH123",1957.974963096,"PSI"
"607","_1.1.2_","T013",1779.349371877,"PSI"
"608","_1.1.2_","T014",1910.114976445,"PSI"
"609","_1.1.2_","T015",2290.887906924,"PSI"
"610","_1.1.2_","T018",1562.177175186,"PSI"
"611","_1.1.2_","T055",2317.129377162,"PSI"
"612","_1.1.2_","T057",1714.4080999,"PSI"
"613","_1.1.2_","T155",2240.052677564,"PSI"
"614","_1.1.2_","T227",1836.990244717,"PSI"
"615","_1.1.2_","T246",1628.28493785,"PSI"
"616","_1.1.2_","T328",2301.346084373,"PSI"
"617","_1.1.2_","T332",2118.796399296,"PSI"
"618","_1.1.2_","T373",2049.128272329,"PSI"
"619","_1.1.2_","T374",2018.658751431,"PSI"
"620","_1.1.2_","T403",1375.083775799,"PSI"
"621","_1.1.2_","T405",1858.093437007,"PSI"
"622","_1.1.2_","T406",2514.651476544,"PSI"
"623","_1.1.2_","YG020",1105.05807329,"PSI"
"624","_1.1.2_","YG021",3451.111103291,"PSI"
"625","_1.1.2_","YG029",503.617199487,"PSI"
"626","_1.1.2_","YG043",1613.760140768,"PSI"
"627","_1.1.2_","YG071",2052.027441081,"PSI"
"628","_1.1.2_","YG075",1286.015604621,"PSI"
"629","_1.1.2_","YG076",2524.226374428,"PSI"
"630","_1.1.2_","YG188",1622.320276178,"PSI"
"631","_1.1.2_","BINCODE",0,"PSI"
"632","_1.1.2_","NAME",0,"PSI"
"633","_1.1.3_","KG077",377.477498487,"Cytochrome_b6f"
"634","_1.1.3_","KG106",655.425466914,"Cytochrome_b6f"
"635","_1.1.3_","KG122",638.060288555,"Cytochrome_b6f"
"636","_1.1.3_","QL136",531.274704774,"Cytochrome_b6f"
"637","_1.1.3_","QL151",191.839265454,"Cytochrome_b6f"
"638","_1.1.3_","QL185",535.425527705,"Cytochrome_b6f"
"639","_1.1.3_","QL229",665.005040297,"Cytochrome_b6f"
"640","_1.1.3_","QL236",922.841578483,"Cytochrome_b6f"
"641","_1.1.3_","QL304",380.650457676,"Cytochrome_b6f"
"642","_1.1.3_","QL306",450.669476344,"Cytochrome_b6f"
"643","_1.1.3_","RH006",1010.177867244,"Cytochrome_b6f"
"644","_1.1.3_","RH060",401.656280649,"Cytochrome_b6f"
"645","_1.1.3_","RH063",871.738569482,"Cytochrome_b6f"
"646","_1.1.3_","RH097",469.056653179,"Cytochrome_b6f"
"647","_1.1.3_","T022",1004.041027465,"Cytochrome_b6f"
"648","_1.1.3_","T054",333.604777209,"Cytochrome_b6f"
"649","_1.1.3_","T157",1336.426394984,"Cytochrome_b6f"
"650","_1.1.3_","T162",944.04426653,"Cytochrome_b6f"
"651","_1.1.3_","T166",573.388672957,"Cytochrome_b6f"
"652","_1.1.3_","T319",395.712864898,"Cytochrome_b6f"
"653","_1.1.3_","YG055",857.221740944,"Cytochrome_b6f"
"654","_1.1.3_","YG056",1003.637232728,"Cytochrome_b6f"
"655","_1.1.3_","YG082",295.444715262,"Cytochrome_b6f"
"656","_1.1.3_","YG135",1169.554976109,"Cytochrome_b6f"
"657","_1.1.3_","KG022",517.658492614,"Cytochrome_b6f"
"658","_1.1.3_","KG024",624.955655481,"Cytochrome_b6f"
"659","_1.1.3_","KG038",442.801333134,"Cytochrome_b6f"
"660","_1.1.3_","KG049",900.927309344,"Cytochrome_b6f"
"661","_1.1.3_","KG079",498.287922049,"Cytochrome_b6f"
"662","_1.1.3_","KG081",789.663900848,"Cytochrome_b6f"
"663","_1.1.3_","KG123",528.216507453,"Cytochrome_b6f"
"664","_1.1.3_","KG133",328.921114074,"Cytochrome_b6f"
"665","_1.1.3_","KG137",528.199809028,"Cytochrome_b6f"
"666","_1.1.3_","QL111",221.817484761,"Cytochrome_b6f"
"667","_1.1.3_","QL116",151.070945037,"Cytochrome_b6f"
"668","_1.1.3_","QL137",333.936902179,"Cytochrome_b6f"
"669","_1.1.3_","QL139",423.108547959,"Cytochrome_b6f"
"670","_1.1.3_","QL149",281.495350242,"Cytochrome_b6f"
"671","_1.1.3_","QL175",410.168948762,"Cytochrome_b6f"
"672","_1.1.3_","QL184",384.817864271,"Cytochrome_b6f"
"673","_1.1.3_","QL186",270.604607189,"Cytochrome_b6f"
"674","_1.1.3_","QL228",777.841436418,"Cytochrome_b6f"
"675","_1.1.3_","QL234",537.943971291,"Cytochrome_b6f"
"676","_1.1.3_","QL305",729.490238842,"Cytochrome_b6f"
"677","_1.1.3_","QL307",920.502324665,"Cytochrome_b6f"
"678","_1.1.3_","QL314",412.951433318,"Cytochrome_b6f"
"679","_1.1.3_","QL330",447.824329391,"Cytochrome_b6f"
"680","_1.1.3_","QL331",241.656441027,"Cytochrome_b6f"
"681","_1.1.3_","QL333",153.975184509,"Cytochrome_b6f"
"682","_1.1.3_","QL398",510.488292976,"Cytochrome_b6f"
"683","_1.1.3_","QL453",335.401445739,"Cytochrome_b6f"
"684","_1.1.3_","QL456",475.390501288,"Cytochrome_b6f"
"685","_1.1.3_","RH056",603.326655749,"Cytochrome_b6f"
"686","_1.1.3_","RH065",303.383732981,"Cytochrome_b6f"
"687","_1.1.3_","RH101",655.139788169,"Cytochrome_b6f"
"688","_1.1.3_","RH124",1095.163947814,"Cytochrome_b6f"
"689","_1.1.3_","T149",487.44097636,"Cytochrome_b6f"
"690","_1.1.3_","T159",595.306493378,"Cytochrome_b6f"
"691","_1.1.3_","T161",1411.751858869,"Cytochrome_b6f"
"692","_1.1.3_","T219",1271.657474217,"Cytochrome_b6f"
"693","_1.1.3_","T221",1248.530200643,"Cytochrome_b6f"
"694","_1.1.3_","T245",1060.681006436,"Cytochrome_b6f"
"695","_1.1.3_","T331",1107.896911838,"Cytochrome_b6f"
"696","_1.1.3_","T336",1473.601036101,"Cytochrome_b6f"
"697","_1.1.3_","T376",706.911393753,"Cytochrome_b6f"
"698","_1.1.3_","T377",539.557269678,"Cytochrome_b6f"
"699","_1.1.3_","T382",1273.722942303,"Cytochrome_b6f"
"700","_1.1.3_","T397",859.097630099,"Cytochrome_b6f"
"701","_1.1.3_","YG054",508.340807061,"Cytochrome_b6f"
"702","_1.1.3_","YG080",865.489440479,"Cytochrome_b6f"
"703","_1.1.3_","YG186",258.560471563,"Cytochrome_b6f"
"704","_1.1.3_","YG202",712.804176216,"Cytochrome_b6f"
"705","_1.1.3_","KG083",945.847664267,"Cytochrome_b6f"
"706","_1.1.3_","KG105",682.809575849,"Cytochrome_b6f"
"707","_1.1.3_","KG143",613.04982198,"Cytochrome_b6f"
"708","_1.1.3_","QL132",402.537259776,"Cytochrome_b6f"
"709","_1.1.3_","QL321",534.130441765,"Cytochrome_b6f"
"710","_1.1.3_","QL328",502.82068003,"Cytochrome_b6f"
"711","_1.1.3_","QL411",446.359807188,"Cytochrome_b6f"
"712","_1.1.3_","QL449",512.711354605,"Cytochrome_b6f"
"713","_1.1.3_","RH003",566.719339017,"Cytochrome_b6f"
"714","_1.1.3_","RH011",276.92946686,"Cytochrome_b6f"
"715","_1.1.3_","T023",1091.616932516,"Cytochrome_b6f"
"716","_1.1.3_","T053",257.831083591,"Cytochrome_b6f"
"717","_1.1.3_","T153",730.688671049,"Cytochrome_b6f"
"718","_1.1.3_","T218",403.528653296,"Cytochrome_b6f"
"719","_1.1.3_","T242",340.085430416,"Cytochrome_b6f"
"720","_1.1.3_","T243",971.538840866,"Cytochrome_b6f"
"721","_1.1.3_","T372",1036.289785262,"Cytochrome_b6f"
"722","_1.1.3_","YG017",257.365892029,"Cytochrome_b6f"
"723","_1.1.3_","YG044",935.355090526,"Cytochrome_b6f"
"724","_1.1.3_","YG045",615.218242122,"Cytochrome_b6f"
"725","_1.1.3_","YG081",662.124524104,"Cytochrome_b6f"
"726","_1.1.3_","YG121",709.421805658,"Cytochrome_b6f"
"727","_1.1.3_","YG136",711.196938461,"Cytochrome_b6f"
"728","_1.1.3_","KG078",537.804232303,"Cytochrome_b6f"
"729","_1.1.3_","KG082",1454.95907718,"Cytochrome_b6f"
"730","_1.1.3_","KG101",548.385426461,"Cytochrome_b6f"
"731","_1.1.3_","QL106",598.261164694,"Cytochrome_b6f"
"732","_1.1.3_","QL110",366.381900971,"Cytochrome_b6f"
"733","_1.1.3_","QL133",641.695095513,"Cytochrome_b6f"
"734","_1.1.3_","QL135",375.794790296,"Cytochrome_b6f"
"735","_1.1.3_","QL140",396.057101494,"Cytochrome_b6f"
"736","_1.1.3_","QL170",478.214091556,"Cytochrome_b6f"
"737","_1.1.3_","QL172",426.106035103,"Cytochrome_b6f"
"738","_1.1.3_","QL327",403.554410625,"Cytochrome_b6f"
"739","_1.1.3_","QL406",468.162004151,"Cytochrome_b6f"
"740","_1.1.3_","RH057",616.451671286,"Cytochrome_b6f"
"741","_1.1.3_","RH122",786.590324761,"Cytochrome_b6f"
"742","_1.1.3_","T158",831.574924402,"Cytochrome_b6f"
"743","_1.1.3_","T165",875.31671661,"Cytochrome_b6f"
"744","_1.1.3_","T222",1277.623107311,"Cytochrome_b6f"
"745","_1.1.3_","T241",832.536115426,"Cytochrome_b6f"
"746","_1.1.3_","T249",270.176198153,"Cytochrome_b6f"
"747","_1.1.3_","T320",938.828305098,"Cytochrome_b6f"
"748","_1.1.3_","T321",687.016775256,"Cytochrome_b6f"
"749","_1.1.3_","T323",782.857203523,"Cytochrome_b6f"
"750","_1.1.3_","T333",494.816906803,"Cytochrome_b6f"
"751","_1.1.3_","T339",908.918829104,"Cytochrome_b6f"
"752","_1.1.3_","KG135",448.134937819,"Cytochrome_b6f"
"753","_1.1.3_","KG139",694.971827888,"Cytochrome_b6f"
"754","_1.1.3_","KG142",546.098126739,"Cytochrome_b6f"
"755","_1.1.3_","QL108",340.459793234,"Cytochrome_b6f"
"756","_1.1.3_","QL112",210.716080373,"Cytochrome_b6f"
"757","_1.1.3_","QL144",291.335987995,"Cytochrome_b6f"
"758","_1.1.3_","QL147",136.144852815,"Cytochrome_b6f"
"759","_1.1.3_","QL152",232.067931816,"Cytochrome_b6f"
"760","_1.1.3_","QL235",526.129926964,"Cytochrome_b6f"
"761","_1.1.3_","QL240",429.600034848,"Cytochrome_b6f"
"762","_1.1.3_","QL243",425.969494002,"Cytochrome_b6f"
"763","_1.1.3_","QL315",308.29164014,"Cytochrome_b6f"
"764","_1.1.3_","QL319",389.377625397,"Cytochrome_b6f"
"765","_1.1.3_","QL412",626.516531055,"Cytochrome_b6f"
"766","_1.1.3_","QL454",313.371372544,"Cytochrome_b6f"
"767","_1.1.3_","QL455",447.687195805,"Cytochrome_b6f"
"768","_1.1.3_","RH055",660.258165209,"Cytochrome_b6f"
"769","_1.1.3_","T019",390.852307567,"Cytochrome_b6f"
"770","_1.1.3_","T049",424.352145302,"Cytochrome_b6f"
"771","_1.1.3_","T050",437.076419352,"Cytochrome_b6f"
"772","_1.1.3_","T145",825.872607599,"Cytochrome_b6f"
"773","_1.1.3_","T150",838.21945895,"Cytochrome_b6f"
"774","_1.1.3_","T225",781.954022101,"Cytochrome_b6f"
"775","_1.1.3_","T251",738.259974346,"Cytochrome_b6f"
"776","_1.1.3_","T398",984.567683243,"Cytochrome_b6f"
"777","_1.1.3_","YG018",391.892616273,"Cytochrome_b6f"
"778","_1.1.3_","YG077",623.755449545,"Cytochrome_b6f"
"779","_1.1.3_","KG036",596.537621013,"Cytochrome_b6f"
"780","_1.1.3_","KG050",1472.936898817,"Cytochrome_b6f"
"781","_1.1.3_","KG102",273.772654458,"Cytochrome_b6f"
"782","_1.1.3_","KG107",507.143475997,"Cytochrome_b6f"
"783","_1.1.3_","KG117",714.682398917,"Cytochrome_b6f"
"784","_1.1.3_","KG121",380.75435705,"Cytochrome_b6f"
"785","_1.1.3_","QL114",254.777699502,"Cytochrome_b6f"
"786","_1.1.3_","QL141",251.890398493,"Cytochrome_b6f"
"787","_1.1.3_","QL145",122.947811446,"Cytochrome_b6f"
"788","_1.1.3_","QL227",1126.373560267,"Cytochrome_b6f"
"789","_1.1.3_","QL230",1114.540329213,"Cytochrome_b6f"
"790","_1.1.3_","QL233",952.80659554,"Cytochrome_b6f"
"791","_1.1.3_","QL309",564.690587961,"Cytochrome_b6f"
"792","_1.1.3_","QL318",590.154752494,"Cytochrome_b6f"
"793","_1.1.3_","QL332",284.95669422,"Cytochrome_b6f"
"794","_1.1.3_","QL400",629.839592456,"Cytochrome_b6f"
"795","_1.1.3_","QL402",609.897439362,"Cytochrome_b6f"
"796","_1.1.3_","QL404",121.328792892,"Cytochrome_b6f"
"797","_1.1.3_","QL407",347.13241352,"Cytochrome_b6f"
"798","_1.1.3_","QL448",463.263688644,"Cytochrome_b6f"
"799","_1.1.3_","RH007",1160.853061668,"Cytochrome_b6f"
"800","_1.1.3_","RH061",528.145716338,"Cytochrome_b6f"
"801","_1.1.3_","RH100",190.69336141,"Cytochrome_b6f"
"802","_1.1.3_","T021",877.154896058,"Cytochrome_b6f"
"803","_1.1.3_","T058",1287.553479804,"Cytochrome_b6f"
"804","_1.1.3_","T146",512.528806093,"Cytochrome_b6f"
"805","_1.1.3_","T167",552.887966751,"Cytochrome_b6f"
"806","_1.1.3_","T341",1214.758134444,"Cytochrome_b6f"
"807","_1.1.3_","YG022",1059.43404102,"Cytochrome_b6f"
"808","_1.1.3_","YG030",258.673305532,"Cytochrome_b6f"
"809","_1.1.3_","YG070",1012.258052088,"Cytochrome_b6f"
"810","_1.1.3_","YG072",815.416761283,"Cytochrome_b6f"
"811","_1.1.3_","YG187",708.170795298,"Cytochrome_b6f"
"812","_1.1.3_","KG037",582.548164901,"Cytochrome_b6f"
"813","_1.1.3_","KG051",1803.096106012,"Cytochrome_b6f"
"814","_1.1.3_","KG103",700.441625896,"Cytochrome_b6f"
"815","_1.1.3_","KG118",1002.838641747,"Cytochrome_b6f"
"816","_1.1.3_","KG119",657.495479733,"Cytochrome_b6f"
"817","_1.1.3_","QL107",647.451449443,"Cytochrome_b6f"
"818","_1.1.3_","QL115",820.824277933,"Cytochrome_b6f"
"819","_1.1.3_","QL134",232.92284948,"Cytochrome_b6f"
"820","_1.1.3_","QL143",380.340848555,"Cytochrome_b6f"
"821","_1.1.3_","QL148",723.042139741,"Cytochrome_b6f"
"822","_1.1.3_","QL156",185.20375888,"Cytochrome_b6f"
"823","_1.1.3_","QL174",474.776698377,"Cytochrome_b6f"
"824","_1.1.3_","QL226",840.286777603,"Cytochrome_b6f"
"825","_1.1.3_","QL242",1392.624421927,"Cytochrome_b6f"
"826","_1.1.3_","QL308",1024.376749483,"Cytochrome_b6f"
"827","_1.1.3_","QL311",742.576859977,"Cytochrome_b6f"
"828","_1.1.3_","QL312",323.376942539,"Cytochrome_b6f"
"829","_1.1.3_","QL313",471.117394652,"Cytochrome_b6f"
"830","_1.1.3_","QL326",368.35241996,"Cytochrome_b6f"
"831","_1.1.3_","QL408",261.980058575,"Cytochrome_b6f"
"832","_1.1.3_","QL410",764.204109611,"Cytochrome_b6f"
"833","_1.1.3_","QL415",776.667506042,"Cytochrome_b6f"
"834","_1.1.3_","RH010",518.989595796,"Cytochrome_b6f"
"835","_1.1.3_","RH064",565.945081168,"Cytochrome_b6f"
"836","_1.1.3_","RH096",785.751368139,"Cytochrome_b6f"
"837","_1.1.3_","RH098",547.334215253,"Cytochrome_b6f"
"838","_1.1.3_","RH104",810.533128766,"Cytochrome_b6f"
"839","_1.1.3_","RH117",928.072617761,"Cytochrome_b6f"
"840","_1.1.3_","RH120",604.357210911,"Cytochrome_b6f"
"841","_1.1.3_","RH121",661.440047941,"Cytochrome_b6f"
"842","_1.1.3_","RH125",743.173120317,"Cytochrome_b6f"
"843","_1.1.3_","T017",865.922212327,"Cytochrome_b6f"
"844","_1.1.3_","T147",1499.923453148,"Cytochrome_b6f"
"845","_1.1.3_","T151",246.097134937,"Cytochrome_b6f"
"846","_1.1.3_","T163",723.323436759,"Cytochrome_b6f"
"847","_1.1.3_","T217",2137.860815684,"Cytochrome_b6f"
"848","_1.1.3_","T223",666.20212639,"Cytochrome_b6f"
"849","_1.1.3_","T226",1795.297043851,"Cytochrome_b6f"
"850","_1.1.3_","T247",1653.78185854,"Cytochrome_b6f"
"851","_1.1.3_","T324",627.999793462,"Cytochrome_b6f"
"852","_1.1.3_","T325",514.78795274,"Cytochrome_b6f"
"853","_1.1.3_","T329",342.256410925,"Cytochrome_b6f"
"854","_1.1.3_","T340",1263.587507301,"Cytochrome_b6f"
"855","_1.1.3_","T378",925.877666568,"Cytochrome_b6f"
"856","_1.1.3_","T399",759.071966519,"Cytochrome_b6f"
"857","_1.1.3_","T402",876.442188304,"Cytochrome_b6f"
"858","_1.1.3_","YG169",418.982475101,"Cytochrome_b6f"
"859","_1.1.3_","YG170",478.249092097,"Cytochrome_b6f"
"860","_1.1.3_","KG141",721.536540837,"Cytochrome_b6f"
"861","_1.1.3_","QL142",327.434355797,"Cytochrome_b6f"
"862","_1.1.3_","QL154",365.080484296,"Cytochrome_b6f"
"863","_1.1.3_","QL173",562.969625099,"Cytochrome_b6f"
"864","_1.1.3_","QL239",929.139868562,"Cytochrome_b6f"
"865","_1.1.3_","QL329",456.172229742,"Cytochrome_b6f"
"866","_1.1.3_","QL403",704.007191735,"Cytochrome_b6f"
"867","_1.1.3_","QL414",789.415262392,"Cytochrome_b6f"
"868","_1.1.3_","QL416",366.121870314,"Cytochrome_b6f"
"869","_1.1.3_","QL451",814.766023743,"Cytochrome_b6f"
"870","_1.1.3_","T154",1090.886892955,"Cytochrome_b6f"
"871","_1.1.3_","T381",1810.493108782,"Cytochrome_b6f"
"872","_1.1.3_","YG019",385.908309336,"Cytochrome_b6f"
"873","_1.1.3_","YG031",355.144267201,"Cytochrome_b6f"
"874","_1.1.3_","YG168",292.818123474,"Cytochrome_b6f"
"875","_1.1.3_","QL130",1089.322173441,"Cytochrome_b6f"
"876","_1.1.3_","QL320",608.903714936,"Cytochrome_b6f"
"877","_1.1.3_","QL405",414.630376514,"Cytochrome_b6f"
"878","_1.1.3_","RH009",725.279200502,"Cytochrome_b6f"
"879","_1.1.3_","RH102",1032.176944513,"Cytochrome_b6f"
"880","_1.1.3_","T327",877.668660007,"Cytochrome_b6f"
"881","_1.1.3_","YG120",2469.78531767,"Cytochrome_b6f"
"882","_1.1.3_","YG203",708.533801549,"Cytochrome_b6f"
"883","_1.1.3_","RH119",834.012898267,"Cytochrome_b6f"
"884","_1.1.3_","T051",1303.099154493,"Cytochrome_b6f"
"885","_1.1.3_","T250",1350.884496984,"Cytochrome_b6f"
"886","_1.1.3_","YG084",327.677106875,"Cytochrome_b6f"
"887","_1.1.3_","YG085",437.876818529,"Cytochrome_b6f"
"888","_1.1.3_","YG086",393.845593062,"Cytochrome_b6f"
"889","_1.1.3_","YG125",906.719754579,"Cytochrome_b6f"
"890","_1.1.3_","YG127",874.102046976,"Cytochrome_b6f"
"891","_1.1.3_","YG129",807.570359985,"Cytochrome_b6f"
"892","_1.1.3_","YG137",771.15168283,"Cytochrome_b6f"
"893","_1.1.3_","QL138",405.685819115,"Cytochrome_b6f"
"894","_1.1.3_","QL155",464.896914075,"Cytochrome_b6f"
"895","_1.1.3_","QL316",525.194947091,"Cytochrome_b6f"
"896","_1.1.3_","T337",930.493430584,"Cytochrome_b6f"
"897","_1.1.3_","YG123",692.530358531,"Cytochrome_b6f"
"898","_1.1.3_","YG124",484.364412875,"Cytochrome_b6f"
"899","_1.1.3_","KG134",713.690422655,"Cytochrome_b6f"
"900","_1.1.3_","KG138",912.086648842,"Cytochrome_b6f"
"901","_1.1.3_","QL131",843.179600971,"Cytochrome_b6f"
"902","_1.1.3_","QL146",268.784105696,"Cytochrome_b6f"
"903","_1.1.3_","QL150",294.226296395,"Cytochrome_b6f"
"904","_1.1.3_","QL153",221.800522173,"Cytochrome_b6f"
"905","_1.1.3_","QL171",222.137968941,"Cytochrome_b6f"
"906","_1.1.3_","QL231",623.855448795,"Cytochrome_b6f"
"907","_1.1.3_","QL232",674.730146467,"Cytochrome_b6f"
"908","_1.1.3_","QL237",260.461798789,"Cytochrome_b6f"
"909","_1.1.3_","QL238",415.26940064,"Cytochrome_b6f"
"910","_1.1.3_","QL241",301.344682324,"Cytochrome_b6f"
"911","_1.1.3_","QL325",281.499225915,"Cytochrome_b6f"
"912","_1.1.3_","QL397",391.336080757,"Cytochrome_b6f"
"913","_1.1.3_","QL401",372.591713698,"Cytochrome_b6f"
"914","_1.1.3_","QL450",384.614665254,"Cytochrome_b6f"
"915","_1.1.3_","QL452",202.129954365,"Cytochrome_b6f"
"916","_1.1.3_","RH002",683.413298547,"Cytochrome_b6f"
"917","_1.1.3_","RH005",413.829446824,"Cytochrome_b6f"
"918","_1.1.3_","RH059",759.368116478,"Cytochrome_b6f"
"919","_1.1.3_","RH099",177.868266554,"Cytochrome_b6f"
"920","_1.1.3_","RH103",347.659265506,"Cytochrome_b6f"
"921","_1.1.3_","RH118",911.613500828,"Cytochrome_b6f"
"922","_1.1.3_","RH123",735.832000216,"Cytochrome_b6f"
"923","_1.1.3_","T013",751.304366695,"Cytochrome_b6f"
"924","_1.1.3_","T014",712.835581002,"Cytochrome_b6f"
"925","_1.1.3_","T015",1148.658530049,"Cytochrome_b6f"
"926","_1.1.3_","T018",659.643882759,"Cytochrome_b6f"
"927","_1.1.3_","T055",787.174527708,"Cytochrome_b6f"
"928","_1.1.3_","T057",547.094968725,"Cytochrome_b6f"
"929","_1.1.3_","T155",796.622824061,"Cytochrome_b6f"
"930","_1.1.3_","T227",446.027424477,"Cytochrome_b6f"
"931","_1.1.3_","T246",415.750360892,"Cytochrome_b6f"
"932","_1.1.3_","T328",747.651933147,"Cytochrome_b6f"
"933","_1.1.3_","T332",486.925853016,"Cytochrome_b6f"
"934","_1.1.3_","T373",609.81089912,"Cytochrome_b6f"
"935","_1.1.3_","T374",512.3411054,"Cytochrome_b6f"
