sample,leaf_age,site_revised,species_confirmed,biological_rep,date,d13C,soil_P,soil_S,soil_N,soil_C,leaf_Narea_mean,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,irradiance,gap,leaf_P,leaf_N,leaf_C,Amax,Cond,Ci,LMA_g_per_m2,LWC_percent,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_N_per_area,leaf_P_per_area,leaf_rad,gap_mean,leafrad_mean,LMA_mean,species,ID,Latitude,Longitude
T059,old,TAS_The_Springs,eucdel,3,150302,-29.01,592.375,636.845,0.37395,10.657,3569.533385,1229.106968,257.523752,1486.63072,12.98399734,52.266,1634.725,1.2098,55.0597,28.40114025,0.30554075,1548.146143,255.9567453,53.52578177,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,1.148940451,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,3096.564705,4184188.905,6.78621605,61.79070833,8.022903926,246.3773343,Eucalyptus delegatensis,eucdel_58,-42.91482,147.24619
T145,new,TAS_Frodshams_Pass,eucnit,1,150306,-28.67,120.611,367.2,0.29464,11.079,3012.260744,568.1251239,109.1862309,677.3113548,11.90762615,73.95,830.732,1.159,56.0693,30.36599582,0.113984584,1222.302267,243.6553295,55.40093339,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,2823.965269,2024122.792,8.805689538,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T146,mid,TAS_Frodshams_Pass,eucnit,1,150306,-28.67,120.611,367.2,0.29464,11.079,3012.260744,560.3157194,111.6949233,672.0106427,11.90762615,65.630625,541.202,1.0454,57.0336,36.7893486,0.182779264,1338.73395,325.2470236,50.09470276,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,3400.132385,1760243.397,7.815049465,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T147,old,TAS_Frodshams_Pass,eucnit,1,150306,-28.67,120.611,367.2,0.29464,11.079,3012.260744,455.28693,94.31889488,549.6058248,11.90762615,57.31125,561.814,0.9308,56.6003,NA,NA,NA,327.7549369,47.01986755,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,3050.742953,1841373.121,6.824409392,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T149,new,TAS_Frodshams_Pass,eucnit,2,150306,-28.83,120.611,367.2,0.29464,11.079,3012.260744,419.0416242,73.49957619,492.5412003,11.90762615,79.28,789.463,0.9252,57.6245,23.44594279,0.082234489,1216.829304,218.5664338,55.1943662,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,2022.176646,1725501.125,9.440366012,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T150,mid,TAS_Frodshams_Pass,eucnit,2,150306,-28.83,120.611,367.2,0.29464,11.079,3012.260744,451.4083544,80.4702863,531.8786408,11.90762615,70.361,679.864,0.8764,56.3898,42.02413188,0.140638809,1173.424119,388.8427825,47.50987047,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,3407.818146,2643602.095,8.378324835,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T151,old,TAS_Frodshams_Pass,eucnit,2,150306,-28.83,120.611,367.2,0.29464,11.079,3012.260744,499.6050745,83.53218643,583.1372609,11.90762615,61.442,693.099,0.7508,56.6634,26.62477339,0.089347326,1217.143152,319.6704485,48.46544976,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,2400.085727,2215632.682,7.316283659,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T153,new,TAS_Frodshams_Pass,eucnit,3,150306,-29.33,120.611,367.2,0.29464,11.079,3012.260744,450.330329,79.5580559,529.8883849,11.90762615,55.89,745.964,1.2366,55.1715,28.21011661,0.103347327,1222.111103,283.6853863,58.39774221,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,3508.053487,2116190.855,6.655172255,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T154,mid,TAS_Frodshams_Pass,eucnit,3,150306,-29.33,120.611,367.2,0.29464,11.079,3012.260744,560.6396813,108.6643665,669.3040478,11.90762615,49.602375,576.809,0.9812,56.578,38.85858999,0.123854353,1158.492813,339.463769,48.50112328,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,3330.818501,1958057.571,5.906465377,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T155,old,TAS_Frodshams_Pass,eucnit,3,150306,-29.33,120.611,367.2,0.29464,11.079,3012.260744,646.2186491,132.6382717,778.8569208,11.90762615,43.31475,434.155,0.9095,56.8801,26.41249922,0.237551592,1518.839218,348.1642202,45.9187918,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,1.188926192,10.01831507,14.96846574,1503.199998,-3.019787373,14.4423334,20.81233339,78.19999964,-5.313926932,3166.553583,1511572.37,5.157758498,61.86466667,7.366613226,310.5611478,Eucalyptus nitida,eucnit_66,-42.77492,146.39731
T157,new,TAS_Red_Knoll,eucnit,1,150307,-28.97,355.888,465.902,0.26432,9.5634,2870.98129,732.3990558,117.2664718,849.6655277,11.60348415,97.09,563.391,1.1909,55.5044,NA,NA,NA,393.4439215,47.43499064,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,4685.523661,2216627.644,11.26582276,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T158,mid,TAS_Red_Knoll,eucnit,1,150307,-28.97,355.888,465.902,0.26432,9.5634,2870.98129,470.4059457,85.78201486,556.1879605,11.60348415,86.167375,293.996,0.6046,55.6702,NA,NA,NA,435.2736434,47.42788582,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,2631.664448,1279687.101,9.998417701,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T159,old,TAS_Red_Knoll,eucnit,1,150307,-28.97,355.888,465.902,0.26432,9.5634,2870.98129,513.5673672,91.62927887,605.196646,11.60348415,75.24475,357.469,0.7486,55.5693,NA,NA,NA,398.5526557,45.11896431,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,2983.565181,1424702.193,8.73101264,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T161,new,TAS_Red_Knoll,eucnit,2,150307,-28.76,355.888,465.902,0.26432,9.5634,2870.98129,625.052872,104.3529336,729.4058056,11.60348415,96.47,454.863,1.0682,58.2811,NA,NA,NA,306.8094714,46.59182848,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,3277.338773,1395562.766,11.19388116,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T162,mid,TAS_Red_Knoll,eucnit,2,150307,-28.76,355.888,465.902,0.26432,9.5634,2870.98129,307.3692374,58.98795071,366.3571881,11.60348415,85.617125,435.602,0.9012,57.3098,NA,NA,NA,322.0666859,49.20654149,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,2902.464973,1402928.925,9.934569529,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T163,old,TAS_Red_Knoll,eucnit,2,150307,-28.76,355.888,465.902,0.26432,9.5634,2870.98129,258.8272981,46.76968637,305.5969844,11.60348415,74.76425,NA,0.6449,57.745,NA,NA,NA,314.3193541,49.43194992,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,2027.045515,NA,8.675257899,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T165,new,TAS_Red_Knoll,eucnit,3,150307,-28.58,355.888,465.902,0.26432,9.5634,2870.98129,462.6632529,85.29411778,547.9573707,11.60348415,97.21,NA,0.8326,57.004,NA,NA,NA,314.5400721,48.34380839,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,2618.86064,NA,11.27974694,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T166,mid,TAS_Red_Knoll,eucnit,3,150307,-28.58,355.888,465.902,0.26432,9.5634,2870.98129,250.0616649,50.09143331,300.1530982,11.60348415,86.273875,NA,0.7199,59.5711,NA,NA,NA,349.5717366,48.64197531,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,2516.566932,NA,10.01077541,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T167,old,TAS_Red_Knoll,eucnit,3,150307,-28.58,355.888,465.902,0.26432,9.5634,2870.98129,294.7715257,54.89611979,349.6676454,11.60348415,75.33775,NA,0.658,56.7784,NA,NA,NA,333.7084325,44.20808354,10.10865116,8.678516388,50.25940704,296.828949,20.08452415,2.817076921,17.26744652,6.921569347,13.75651264,13.75651264,6.46325779,1943.311157,224.9970093,90.76804352,24.79862785,628.3499146,326.9819641,326.9819641,599.0325317,1.205215263,10.92172604,15.33279452,1829.999995,-2.867730415,14.81699999,20.31133331,91.80000083,-4.708509281,2195.801486,NA,8.74180388,86.01945833,9.981254214,352.0317748,Eucalyptus nitida,eucnit_67,-43.03746,146.27668
T217,new,TAS_Bothwell,eucten,1,150308,-27.79,219.397,236.852,0.26959,5.6552,4017.621259,901.5143637,169.0782732,1070.592637,13.9423027,65.02,654.683,1.2094,57.0416,25.75767437,0.086659015,1245.442164,343.4870982,41.35586128,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,4154.132966,2248751.639,9.065285216,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T218,mid,TAS_Bothwell,eucten,1,150308,-27.79,219.397,236.852,0.26959,5.6552,4017.621259,1134.466641,237.1453997,1371.612041,13.9423027,57.70525,935.926,1.1102,57.765,NA,NA,NA,341.0719174,40.36604211,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3786.580427,3192180.754,8.045440629,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T219,old,TAS_Bothwell,eucten,1,150308,-27.79,219.397,236.852,0.26959,5.6552,4017.621259,1333.561014,264.5660137,1598.127028,13.9423027,50.3905,1011.152,1.4517,55.0592,NA,NA,NA,305.7240997,43.49164468,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,4438.196755,3091335.349,7.025596042,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T221,new,TAS_Bothwell,eucten,2,150308,-27.77,219.397,236.852,0.26959,5.6552,4017.621259,1172.170429,233.792771,1405.9632,13.9423027,62.35,724.325,1.3212,55.8713,21.36334267,0.159957765,1500.547354,342.463507,42.01079089,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,4524.627854,2480548.797,8.693025733,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T222,mid,TAS_Bothwell,eucten,2,150308,-27.77,219.397,236.852,0.26959,5.6552,4017.621259,1338.929485,280.079709,1619.009194,13.9423027,55.335625,765.408,1.3008,56.763,23.51816562,0.104643328,1349.009722,304.8712904,42.84587531,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3965.765746,2333509.246,7.715060338,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T223,old,TAS_Bothwell,eucten,2,150308,-27.77,219.397,236.852,0.26959,5.6552,4017.621259,638.4926456,140.1149242,778.6075698,13.9423027,48.32125,552.676,1.0415,57.826,22.98584442,0.064240192,1135.859238,341.3597029,39.72981271,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3555.261306,1886613.152,6.737094943,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T225,new,TAS_Bothwell,eucten,3,150308,-28.46,219.397,236.852,0.26959,5.6552,4017.621259,1898.684355,418.9343267,2317.618682,13.9423027,50.58,651.409,1.2748,57.2656,21.54426564,0.071727908,1212.321146,324.0518301,46.40365423,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,4131.01273,2110902.786,7.052016706,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T226,mid,TAS_Bothwell,eucten,3,150308,-28.46,219.397,236.852,0.26959,5.6552,4017.621259,1396.089272,296.4623286,1692.5516,13.9423027,44.88975,761.032,1.3158,57.6084,21.52337249,0.054797937,1063.894917,281.9545895,47.46526236,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3709.958489,2145764.652,6.258664826,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T227,old,TAS_Bothwell,eucten,3,150308,-28.46,219.397,236.852,0.26959,5.6552,4017.621259,1835.435039,377.450782,2212.885821,13.9423027,39.1995,711.477,1.3751,57.2366,24.0687458,0.068885168,1124.069255,283.1106868,46.57486826,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3893.055054,2014267.421,5.465312947,52.64354167,7.339721931,318.6771913,Eucalyptus tenuiramis,eucten_76,-42.38268,147.06002
T241,new,TAS_Bothwell,eucrub,1,150309,-28.39,163.751,204.846,0.20084,4.1151,3572.921784,421.7766763,77.92238684,499.6990632,13.9423027,53.72,NA,2.0456,53.0724,30.44456796,0.072205801,1015.415517,184.1408751,62.89392517,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3766.785741,NA,7.48980501,56.347375,7.856121586,274.1907068,Eucalyptus rubida,eucrub_72,-42.38268,147.06002
T242,mid,TAS_Bothwell,eucrub,1,150309,-28.39,163.751,204.846,0.20084,4.1151,3572.921784,755.9033703,156.0875893,911.9909596,13.9423027,47.6765,495.449,1.1849,54.2836,31.64552683,0.105310323,1196.840159,328.3377449,43.63336426,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3890.473939,1626746.074,6.647201947,56.347375,7.856121586,274.1907068,Eucalyptus rubida,eucrub_72,-42.38268,147.06002
T243,old,TAS_Bothwell,eucrub,1,150309,-28.39,163.751,204.846,0.20084,4.1151,3572.921784,1003.58231,214.2604426,1217.842752,13.9423027,41.633,NA,1.2076,53.6346,39.83401554,0.11282206,1116.360926,307.6473933,40.21164021,9.779461861,10.87413216,51.9630661,355.3276367,21.42246628,0.495809734,20.92665672,7.591263771,5.962757111,14.16323566,5.387646198,554.6303711,57.81873703,32.74310684,17.23799896,166.1889801,118.2708206,131.2491455,138.8504181,0.884192239,10.53620548,16.30408218,487.100005,-3.686237414,15.31183343,22.21066685,21.90000007,-6.174342301,3715.149921,NA,5.804598883,56.347375,7.856121586,274.1907068,Eucalyptus rubida,eucrub_72,-42.38268,147.06002
