sample,d13C,soil_P,soil_S,soil_N,soil_C,Narea_mean,Narea_SE,Narea_CV,Latitude,Longitude,leaf_age,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,umol_Cl_a_per_m2,umol_Cl_b_per_m2,umol_Cl_total_per_m2,irradiance,gap,P,S.x,Unit,N,C,H,S.y,photo_max,Cond,Ci,Tleaf,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,site_id.x,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,site_id.y,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,N_per_area,P_per_area,leaf_rad,species_confirmed,biological_rep,date,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE
QL243,-29.21,NA,NA,0.20593,4.0733,2522.51843487426,81.9749878322893,0.0974918399393688,-18.23,145.53,old,1290.691248,254.0700764,1544.761324,1443.726228,284.1947164,1727.920944,18.71040535,63.8755,3806.622,0,ppm,0.8401,51.7002,6.373,0.071,16.69826044,0.176167721,1569.470754,25.41550636,242.0258987,49.7115264,eucatr,QLD_Blencoe_Falls,22.83499718,11.25140285,55.25191116,326.0662537,32.09376907,11.72994328,20.36382675,25.87140465,19.2775116,26.34640503,18.35015106,1088.106567,251.419693,21.27685165,82.87477112,603.9332886,70.09294128,559.1469727,83.0149765,0.149201006,0.047971144,2.223493576,0.773014585996124,20,23.64089043,28.81991783,599.4000047,-8.790897551,20,18.886,24.72333336,4.100000001,-5.750465014,2033.2595749787,9213011.10561191,11.9513649693392,eucatr,3,150816,76.12975,2.97052841885742,14.2441848169416,0.555797908205169,230.015875144444,5.12493516251763
QL304,-29.23,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,new,911.1277405,153.7227338,1064.850474,1019.158546,171.9493666,1191.107913,18.73903465,88.04,633.344,244.29,ppm,0.8337,55.5834,6.904,0.038,NA,NA,NA,NA,282.6268233,47.90752271,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2356.2598258521,1790000.02776115,16.49784610586,eucmed,1,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL305,-29.23,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,mid,1364.287041,265.9519306,1630.238972,1526.048145,297.485381,1823.533526,18.73903465,78.1355,1224.629,321.367,ppm,0.8028,55.6391,6.763,0.047,NA,NA,NA,NA,265.1575702,45.07676749,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2128.6849735656,3247196.50036456,14.6418384189508,eucmed,1,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL306,-29.23,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,old,862.5229477,154.1498697,1016.672817,964.7907693,172.4271474,1137.217917,18.73903465,68.231,1260.591,364.821,ppm,0.8706,54.4511,6.415,0.075,NA,NA,NA,NA,253.7290839,44.385712,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2208.9654044334,3198485.99602585,12.7858307320415,eucmed,1,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL307,-28.87,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,new,957.4351282,183.481891,1140.917019,1070.956519,205.2370146,1276.193534,18.73903465,88.28,440.665,159.337,ppm,0.9219,55.271,6.685,0.047,NA,NA,NA,NA,269.6032518,48.32249011,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2485.4723783442,1188047.16954447,16.54281978902,eucmed,2,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL308,-28.87,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,mid,1048.136089,212.1119063,1260.247995,1172.411733,237.2616401,1409.673373,18.73903465,78.3485,437.983,225.766,ppm,0.7604,56.5034,6.941,0.049,NA,NA,NA,NA,265.5428049,45.31105426,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2019.1874884596,1163032.34318517,14.6817525627552,eucmed,2,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL309,-28.87,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,old,649.796713,130.1166058,779.9133188,726.8419608,145.5443018,872.3862627,18.73903465,68.417,497.628,119.439,ppm,0.881,55.1617,6.397,0.028,NA,NA,NA,NA,229.2953899,48.31906009,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2020.092385019,1141038.06285157,12.8206853364905,eucmed,2,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL310,-29.6,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,new,507.9278647,103.1333566,611.0612213,568.151974,115.3616964,683.5136704,18.73903465,86.55,438.409,32.438,ppm,0.7489,54.7924,6.832,0.042,NA,NA,NA,NA,240.9454373,48.70339513,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,1804.4403799397,1056326.48221256,16.218634489575,eucmed,3,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL311,-29.6,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,mid,780.1004452,153.7161867,933.8166319,872.5955763,171.9420433,1044.53762,18.73903465,76.813125,581.66,7.513,ppm,0.635,55.7681,7.021,0.048,NA,NA,NA,NA,273.1505924,44.84685126,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,1734.50626174,1588807.73575384,14.3940381094978,eucmed,3,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL312,-29.6,205.349,139.008,0.06578,1.7529,2010.06995934562,116.445157434877,0.173792693473393,-18.3,145.49,old,525.4292811,112.9001843,638.3294654,587.7285024,126.2865596,714.015062,18.73903465,67.07625,474.486,0,ppm,0.5805,54.126,6.363,0.093,NA,NA,NA,NA,229.6331674,48.71006322,eucmed,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,1333.020536757,1089577.23066956,12.5694417294206,eucmed,3,150819,77.7657083333333,2.85587239921364,14.5725430304013,0.535162918448431,256.631569011111,6.45460460189588
QL313,-28.91,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,new,1237.225386,212.0798317,1449.305218,1383.921014,237.2257626,1621.146776,18.73903465,85.91,709.041,340.755,ppm,1.1849,54.4516,7.102,0.051,28.75186374,0.177019223,1466.413221,24.5951519,212.0194132,44.1232453,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2512.2180270068,1503304.56754741,16.098704667815,corcit,1,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL314,-28.91,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,mid,1789.3586,315.8663659,2105.224966,2001.519687,353.3180826,2354.83777,18.73903465,76.245125,682.499,620.97,ppm,1.3538,53.8844,6.842,0.055,24.79069657,0.056000627,1020.59977,25.15025139,186.2046842,45.52994399,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2520.8390146996,1270845.10761816,14.2876003926858,corcit,1,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL315,-28.91,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,old,1226.437431,227.6811142,1454.118545,1371.853949,254.6768615,1626.530811,18.73903465,66.58025,455.217,346.279,ppm,1.1093,53.5901,6.962,0.056,NA,NA,NA,NA,182.4183465,45.46111878,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2023.5667177245,830399.324386905,12.4764961175566,corcit,1,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL316,-29.85,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,new,2109.648183,385.0727504,2494.720933,2359.78544,430.7301459,2790.515586,18.73903465,74.24,465.673,139.639,ppm,1.0548,54.2894,6.805,0.012,NA,NA,NA,NA,194.175993,44.92541904,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2048.168374164,904225.17188289,13.91185932416,corcit,2,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL317,-29.85,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,mid,1851.51031,324.7534737,2176.263783,2071.040615,363.2589192,2434.299534,18.73903465,65.888,386.747,383.845,ppm,1.1441,53.7446,6.929,0.047,NA,NA,NA,NA,188.7910485,44.71536574,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2159.9583858885,730143.716342295,12.346775150192,corcit,2,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL318,-29.85,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,old,1145.876856,181.2955931,1327.172449,1281.74145,202.7914912,1484.532941,18.73903465,57.536,311.364,317.833,ppm,1.0708,53.9934,6.819,0.054,NA,NA,NA,NA,194.2439775,45.16096529,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2079.96451107,604805.8181031,10.781690976224,corcit,2,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL319,-29.45,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,new,497.8621505,81.10103816,578.9631886,556.8927857,90.71704492,647.6098307,18.73903465,91.16,613.68,285.026,ppm,1.0015,54.5608,6.943,0.05,NA,NA,NA,NA,233.4972842,45.28028933,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2338.475301263,1432926.13367856,17.08250398694,corcit,3,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL320,-29.45,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,mid,1593.041378,281.9335938,1874.974971,1781.925478,315.3619617,2097.28744,18.73903465,80.9045,546.63,712.967,ppm,1.1532,53.9426,6.85,0.056,NA,NA,NA,NA,193.1997941,45.17990224,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2227.9800255612,1056088.03448883,15.1607222884093,corcit,3,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL321,-29.45,245.516,68.089,0.05568,1.6791,2231.03218533877,62.6851552296074,0.084290790121554,-18.3,145.49,old,1475.219275,234.304504,1709.523779,1650.133418,262.0855749,1912.218993,18.73903465,70.649,428.036,525.623,ppm,1.1501,53.9028,6.827,0.07,NA,NA,NA,NA,188.5157213,46.25102177,corcit,QLD_Princess_Hill,21.2149334,10.40046787,53.1788559,326.7171631,30.19652176,10.63899803,19.55752373,24.22456932,17.66277695,24.71036148,16.70162964,873.4908447,206.7944641,14.20278931,86.19647217,493.074707,49.80777359,472.2585449,60.86465836,0.102860235,0.031482063,2.537970066,0.676036724746124,16,21.62941099,26.59463017,436.0000004,-8.017298377,16,17.15400004,22.59400012,3.899999991,-5.040448648,2168.1193106713,806915.152823668,13.2389405898785,corcit,3,150820,74.345875,3.51812187888474,13.9316992770957,0.659262077913443,197.0073625,5.34397325554895
QL325,-28.22,348.393,225.546,0.16843,2.7268,1995.09330862503,129.325245896024,0.194464958611613,-18.16,142.21,new,668.6138696,116.5252537,785.1391234,747.8902345,130.3414471,878.2316816,21.39750099,94.09,450.716,261.233,ppm,1.2131,52.8338,6.908,0.044,NA,NA,NA,NA,194.5158576,45.54390564,eucdis,QLD_Croydon,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.068442911,0.024877975,1.102349043,0.524510316994186,7,27.83667124,34.76901374,345.6999968,-20.58123987,7,23.33233334,31.32333336,0,-18.20824436,2359.6718685456,876714.092740416,20.132908681491,eucdis,3,150822,83.5640416666667,3.07217610200589,17.880616642909,0.657368911841254,218.986600966667,5.53025720611801
QL326,-28.22,348.393,225.546,0.16843,2.7268,1995.09330862503,129.325245896024,0.194464958611613,-18.16,142.21,mid,238.131497,35.49409404,273.625591,266.3663277,39.70256604,306.0688938,21.39750099,83.504875,348.457,84.613,ppm,0.9325,54.5285,6.942,0.052,NA,NA,NA,NA,229.1627099,42.52262106,eucdis,QLD_Croydon,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.068442911,0.024877975,1.102349043,0.524510316994186,7,27.83667124,34.76901374,345.6999968,-20.58123987,7,23.33233334,31.32333336,0,-18.20824436,2136.9422698175,798533.504036243,17.8679564548233,eucdis,3,150822,83.5640416666667,3.07217610200589,17.880616642909,0.657368911841254,218.986600966667,5.53025720611801
QL327,-28.22,348.393,225.546,0.16843,2.7268,1995.09330862503,129.325245896024,0.194464958611613,-18.16,142.21,old,305.4142099,50.17238275,355.5865927,341.626633,56.12123351,397.7478665,21.39750099,72.91975,325.001,0,ppm,0.8566,52.9732,6.605,0.025,NA,NA,NA,NA,214.1425402,44.36321662,eucdis,QLD_Croydon,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.068442911,0.024877975,1.102349043,0.524510316994186,7,27.83667124,34.76901374,345.6999968,-20.58123987,7,23.33233334,31.32333336,0,-18.20824436,1834.3449993532,695965.397075402,15.6030042281555,eucdis,3,150822,83.5640416666667,3.07217610200589,17.880616642909,0.657368911841254,218.986600966667,5.53025720611801
QL328,-29.55,348.393,225.546,0.16843,2.7268,1995.09330862503,129.325245896024,0.194464958611613,-18.16,142.21,new,743.9907137,97.53702,841.5277337,832.2043777,109.1018121,941.3061898,21.39750099,95.34,410.634,289.353,ppm,0.9018,54.9433,6.905,0.053,NA,NA,NA,NA,230.8921829,42.85149186,eucdis,QLD_Croydon,26.98273849,13.20820427,56.21876144,335.5032959,37.46538544,13.97108459,23.49430084,29.8260231,23.69708824,30.34427261,22.18608856,725.9985352,207.1600037,1.447019577,122.0150528,518.9926758,9.578242302,381.6865845,14.23625946,0.068442911,0.024877975,1.102349043,0.524510316994186,7,27.83667124,34.76901374,345.6999968,-20.58123987,7,23.33233334,31.32333336,0,-18.20824436,2082.1857053922,948121.806329586,20.400377443866,eucdis,2,150822,83.5640416666667,3.07217610200589,17.880616642909,0.657368911841254,218.986600966667,5.53025720611801
