sample,Latitude,Longitude,leaf_age,biological_rep,irradiance,gap,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_rad,species_confirmed.x,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE,ID
QL114,-18.44,146.14,new,3,17.90879059,67.04,106.101153,63.82211844,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,12.006053211536,corint,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719,corint_48
QL115,-18.44,146.14,mid,3,17.90879059,59.498,154.1380078,60.34426105,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,10.6553722252382,corint,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719,corint_48
QL116,-18.44,146.14,old,3,17.90879059,51.956,156.8579573,53.60388016,corint,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,9.3046912389404,corint,65.03684375,2.36073265509395,11.647312153533,0.422778667590523,154.565464,6.77074070629719,corint_48
QL130,-18.44,146.14,new,1,17.90879059,81.9,251.8778765,54.64275364,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,14.66729949321,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL131,-18.44,146.14,mid,1,17.90879059,72.68625,224.8553419,53.88112818,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,13.0172283002239,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL132,-18.44,146.14,old,1,17.90879059,63.4725,147.1905447,58.60898267,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,11.3671571072377,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL133,-18.44,146.14,new,2,17.90879059,64.16,228.605171,48.9647561,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,11.490280042544,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL134,-18.44,146.14,mid,2,17.90879059,56.942,191.5877901,51.02065988,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,10.1976235377578,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL135,-18.44,146.14,old,2,17.90879059,49.724,182.406774,49.61691381,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,8.9049670329716,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL136,-18.44,146.14,new,3,17.90879059,60.46,170.6934254,54.3589881,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,10.827654790714,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL137,-18.44,146.14,mid,3,17.90879059,53.65825,183.3812234,53.88972357,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,9.60954362675867,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL138,-18.44,146.14,old,3,17.90879059,46.8565,175.2701999,51.38137772,eucpla,QLD_Cardwell_S,24.00816536,10.15929985,54.62860107,307.7836914,32.23192215,13.63488865,18.59703445,27.07043266,20.56164551,27.38449287,19.80311394,2001.784668,459.1465454,38.23096466,85.71774292,1126.933838,123.5809784,966.6027832,140.1945038,0.095667623,0.021500172,2.781537533,0.994779043579457,24.48268492,28.91953423,1189.299997,-8.937221139,19.52383334,24.5526666,16.7000002,-6.079481885,8.39143246280335,eucpla,61.0955,3.70293096819375,10.9414651549135,0.663150152786079,195.096482988889,11.0721780304745,eucpla_69
QL139,-18.38,146.08,new,1,18.06536674,41.21,135.385559,51.88526798,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,7.444737633554,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL140,-18.38,146.08,mid,1,18.06536674,36.573875,116.9157668,54.23796791,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,6.60720464977918,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL141,-18.38,146.08,old,1,18.06536674,31.93775,110.3569615,58.27147041,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,5.76967166600435,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL142,-18.38,146.08,new,2,18.06536674,44.87,132.1808128,50.82817467,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,8.105930056238,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL143,-18.38,146.08,mid,2,18.06536674,39.822125,113.464169,57.92217238,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,7.19401292491122,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL144,-18.38,146.08,old,2,18.06536674,34.77425,117.368897,58.15055974,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,6.28209579358445,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL145,-18.38,146.08,new,3,18.06536674,47.63,129.9476089,50.718364,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,8.604534178262,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL146,-18.38,146.08,mid,3,18.06536674,42.271625,130.7448592,52.67973451,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,7.63652408320753,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL147,-18.38,146.08,old,3,18.06536674,36.91325,111.1250641,62.63649312,cortes,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,6.66851398815305,cortes,39.555875,1.66828793111194,7.14591388596598,0.30138233303453,121.943299811111,3.32584948190824,cortes_51
QL148,-18.38,146.08,new,1,18.06536674,48.77,148.6615939,47.9438293,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,8.810479359098,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL149,-18.38,146.08,mid,1,18.06536674,43.283375,131.8612892,52.1334504,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,7.81930043119948,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL150,-18.38,146.08,old,1,18.06536674,37.79675,176.6280324,44.4924258,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,6.82812150330095,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL151,-18.38,146.08,new,2,18.06536674,38.02,142.7550624,50.13946792,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,6.868452434548,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL152,-18.38,146.08,mid,2,18.06536674,33.74275,132.7322183,52.25025175,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,6.09575153566135,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL153,-18.38,146.08,old,2,18.06536674,29.4655,205.5397753,44.95600873,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,5.3230506367747,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL154,-18.38,146.08,new,3,18.06536674,40.02,137.3829505,51.70302851,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,7.229759769348,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL155,-18.38,146.08,mid,3,18.06536674,35.51775,150.1939266,55.42168675,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,6.41641179529635,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL156,-18.38,146.08,old,3,18.06536674,31.0155,166.2648685,49.09181141,eucfib,QLD_Cardwell_N,23.67531586,9.848927498,53.98749924,308.629425,31.68298149,13.4400034,18.24297714,26.79206657,20.19677544,27.0763607,19.47549629,2015.045532,462.7641602,39.31599426,85.92375946,1135.613525,121.2937698,977.6665039,134.7220917,0.101468563,0.017454147,3.534801722,0.995464982079457,24.12769865,28.53052057,1187.399999,-8.213872124,19.07233346,24.08133348,14.30000018,-5.534135288,5.6030638212447,eucfib,37.514625,2.01320444904283,6.77715458738573,0.363692766945583,154.668857455556,8.08185359255064,eucfib_61
QL170,-17.92,146.01,new,1,17.38562965,45.36,192.0839805,42.125579,corcla,QLD_Mt_Mackay,23.57130432,9.787305832,54.55070114,299.7119446,31.74047661,13.79880905,17.94166756,25.64802361,21.88546944,26.88567734,19.49597931,3178.791748,605.932373,71.98401642,72.06341553,1575.023438,245.164505,1275.147461,345.3154297,0.148763418,0.032059785,4.653194427,1.12802379876938,24.39368489,28.77704106,1996.300006,-8.159679437,19.64699993,24.48566659,53.39999883,-5.233303163,7.88612160924,corcla,54.812,4.28640927513441,9.529411323758,0.745219241858119,195.218755366667,9.11406274564809,corcla_44
QL171,-17.92,146.01,mid,1,17.38562965,40.257,149.47083,44.65442105,corcla,QLD_Mt_Mackay,23.57130432,9.787305832,54.55070114,299.7119446,31.74047661,13.79880905,17.94166756,25.64802361,21.88546944,26.88567734,19.49597931,3178.791748,605.932373,71.98401642,72.06341553,1575.023438,245.164505,1275.147461,345.3154297,0.148763418,0.032059785,4.653194427,1.12802379876938,24.39368489,28.77704106,1996.300006,-8.159679437,19.64699993,24.48566659,53.39999883,-5.233303163,6.9989329282005,corcla,54.812,4.28640927513441,9.529411323758,0.745219241858119,195.218755366667,9.11406274564809,corcla_44
QL172,-17.92,146.01,old,1,17.38562965,35.154,159.7179667,44.61674385,corcla,QLD_Mt_Mackay,23.57130432,9.787305832,54.55070114,299.7119446,31.74047661,13.79880905,17.94166756,25.64802361,21.88546944,26.88567734,19.49597931,3178.791748,605.932373,71.98401642,72.06341553,1575.023438,245.164505,1275.147461,345.3154297,0.148763418,0.032059785,4.653194427,1.12802379876938,24.39368489,28.77704106,1996.300006,-8.159679437,19.64699993,24.48566659,53.39999883,-5.233303163,6.111744247161,corcla,54.812,4.28640927513441,9.529411323758,0.745219241858119,195.218755366667,9.11406274564809,corcla_44
