n,total_protein,photorespiration,calvin_cycle,Rubisco,Photosystems,ATP_synthase_chloroplastic,protein,stress,other
200,0.837661867292277,0.0434151110789561,0.157080989909614,0.266531557909721,0.215026674059075,0.0635261629995648,0.0357371012845189,0.0208227774567058,0.197859625301844
500,0.921194471098787,0.0397568165834783,0.1440170637106,0.242715779101834,0.198165695141105,0.057995075050273,0.048911104309819,0.0220509707026905,0.2463874954002
1000,0.968628193778977,0.0380222695697443,0.137185949223226,0.230829987391491,0.188945515518062,0.0552316484343855,0.0582550865826377,0.0230302555849299,0.268499287695523
2000,0.997114024769853,0.0370245818638984,0.133363521657541,0.224235572063738,0.183943396601114,0.0536537753290378,0.0633706315239393,0.0234637527773739,0.280944768183357
1,0.0916637741219591,0,0,1,0,0,0,0,0
5,0.228765931597069,0,0,0.777406997108614,0,0.222593002891386,0,0,3.33066907387547e-16
10,0.328023000024931,0,0.186177470911409,0.542170018291751,0.0560575326169556,0.155238186558767,0,0,0.060356791621117
25,0.507259451049093,0.0223159637601302,0.196281008050903,0.401950451772773,0.224001719656737,0.100385898317168,0,0,0.0550649584422881
50,0.638196169461412,0.0471163292736346,0.180132987127202,0.319483530725768,0.255342097577232,0.0868855260680154,0.0070131873503752,0.00613827336512127,0.0978880685126519
75,0.706987780712589,0.0488504155589154,0.173718525523522,0.288397014881479,0.246243506539396,0.0825083193780597,0.0146874642375604,0.0166799862065432,0.128914767674525
100,0.749694812770778,0.0521932979287847,0.16597464025391,0.274156216622365,0.236947115478062,0.0778081595520593,0.0272625829254277,0.0206253549323835,0.145032632307007
200,0.843916400681951,0.0471791187258241,0.151952702488701,0.243547220227693,0.217970188636516,0.0733058485480097,0.034656717299109,0.0234760927505671,0.20791211132358
500,0.927973728045259,0.0432533121940198,0.139350620990185,0.221818761674295,0.200880850013346,0.066937173145225,0.0462089742383845,0.0239914312704448,0.2575588764741
1000,0.972460792909221,0.0414818026508557,0.133324342453296,0.2116712413726,0.192274693449099,0.06396873563375,0.055484728973191,0.0245667197661613,0.277227735701046
2000,0.99751824135634,0.0405138348945901,0.129996117146032,0.206354104303287,0.187754498173135,0.0623618544471056,0.060711088710492,0.0249389949107609,0.287369507414598
1,0.11918243194601,0,0,1,0,0,0,0,0
5,0.326104526403112,0,0.0719553389030709,0.857283888691591,0,0.0707607724053425,0,0,-4.44089209850063e-15
10,0.427214574001141,0,0.150999296498575,0.654388154169205,0.0443895347180484,0.107988191627943,0,0,0.0422348229862289
25,0.588064574061873,0.0160147218992942,0.168965143649697,0.498230215590031,0.207656561702129,0.0784507880908858,0,0,0.0306825690679623
50,0.703819979892401,0.0361472220994351,0.158576490269241,0.425527765672218,0.223046984442229,0.0708335461247424,0.00493952246653218,0.00449999182191141,0.0764284771036913
75,0.764564564736031,0.0390883264263849,0.148574235717449,0.391719623551322,0.222712981759814,0.0687076467420554,0.0128436166148041,0.0124856747899754,0.103867894398196
100,0.803631450493258,0.0390740104689899,0.149119643523153,0.374723056057223,0.218484288246637,0.0653675661811562,0.0189342010768305,0.0179857423393431,0.116311492106667
200,0.882076505064271,0.0391223308261812,0.13810771693576,0.341956199374411,0.203656780071553,0.0624693752203074,0.0259737813778917,0.0183724223012275,0.170341393892668
500,0.944739400719384,0.0367232162709061,0.130357697943837,0.319274848703844,0.19229145392538,0.0586069451468472,0.0350459540420833,0.0197026020541928,0.20799728191291
1000,0.978040908454897,0.0356342657570519,0.12605042701312,0.308403796427858,0.186183545960637,0.0566114257158187,0.0431128124690086,0.0200549779536277,0.223948748702878
2000,0.99769174231606,0.0349763594410715,0.12358056807443,0.302329383351443,0.182680130797738,0.0555362335412947,0.0469196796924108,0.0204589497917748,0.233518695309837
1,0.108560866188363,0,0,1,0,0,0,0,0
5,0.281777681957262,0,0.0897520213829273,0.77943202262686,0,0.130815955990213,0,0,-2.22044604925031e-16
10,0.383152893166898,0,0.178966329701336,0.573208639412228,0.0886091622113109,0.159215868675125,0,0,2.22044604925031e-16
25,0.541587988506661,0.0192217026708583,0.190748647141697,0.405523300442169,0.225714425769095,0.112639168547965,0.0241472230193625,0,0.0220055324088536
50,0.663337471335058,0.039730384328034,0.171187665747643,0.339307434879989,0.244692524571237,0.0975817926472415,0.0324858799940382,0.0064381524888731,0.0685761653429442
75,0.731169904253003,0.03917456128131,0.163005939731358,0.30782904841854,0.240006770673956,0.0885288893955421,0.033515438952991,0.016277849727038,0.111661501819265
100,0.771035672794476,0.0429856863371115,0.158842284678893,0.291912999359333,0.231347203920299,0.0864632566186277,0.0382106101298721,0.0196224949219243,0.130615464033939
200,0.855259085078664,0.0406437262724486,0.148657360252654,0.264631525515539,0.211617494921978,0.0813607710805086,0.0488285909709231,0.0216755994835984,0.182584931502349
500,0.935332543747391,0.0373265897107527,0.137053553147805,0.242840727396465,0.195332746143081,0.0747626446014894,0.0590110540467798,0.0232202981987843,0.230452386754842
1000,0.975331624956888,0.035965321016206,0.131727507195485,0.232881647092334,0.188043357486384,0.0717678583456678,0.0651696685936537,0.0237346446560927,0.250709995614176
2000,0.997544048361112,0.0352122164857643,0.12881429206749,0.22769604575795,0.184089542965999,0.0701697955242742,0.0689874206634739,0.0240845493406996,0.260946137194349
1,0.123544968232822,0,0,1,0,0,0,0,0
5,0.323561265890418,0,0.103300042904849,0.818115450389039,0,0.0785845067061139,0,0,-1.77635683940025e-15
10,0.422793947062955,0,0.169237904740773,0.626098061742051,0,0.107486475324934,0,0,0.0971775581922411
25,0.600498921090016,0.0152161266874672,0.181376922004509,0.454096665093025,0.158851484720862,0.0756781229115676,0,0,0.114780678582568
50,0.717540315289146,0.0312016986806474,0.162662161900548,0.380026810547993,0.206201672951435,0.0685134161868738,0.00599722482068833,0.00508887992986995,0.140308134981944
75,0.777594204077706,0.0324012868681951,0.158521952473493,0.35067719901843,0.207053490272902,0.0656644456825945,0.0149940780043434,0.0127045525381488,0.157982995141893
100,0.814950932906074,0.0347971584789466,0.154704049036952,0.336260047812845,0.203894796371089,0.0626544376048291,0.0225706788120667,0.0139481946247776,0.171170637258495
200,0.886190009052652,0.0349573234426252,0.145483131768561,0.309228762302417,0.19194781356907,0.060873641571203,0.0276281595447456,0.0164584189534153,0.213422748847963
500,0.944698972956813,0.0329906171250271,0.136890681315185,0.290340954046772,0.181500776545489,0.057408444782792,0.0378837732489279,0.0178266197592477,0.24515813317656
1000,0.977755694315501,0.0320047107886413,0.132612737288162,0.280524882329942,0.175935699979662,0.0555312492150987,0.0442083928722244,0.0180515459573703,0.261130781568899
2000,0.997626554251157,0.0313992773841702,0.130029911212987,0.274937349979794,0.172573786688853,0.0544251703216459,0.0482509246414287,0.0185253206071726,0.269858259163948
1,0.138539781763324,0,0,1,0,0,0,0,0
5,0.34946610153714,0,0.090189411430583,0.837998459072437,0,0.071812129496977,0,0,3.33066907387547e-15
10,0.44848447334972,0,0.152107363464842,0.652981478709553,0.0372833263540621,0.106369466859845,0,0,0.0512583646116973
25,0.583330434220533,0.0180974418145256,0.178202640336744,0.512571359664554,0.158877341788725,0.0817804995703223,0,0,0.0504707168251292
50,0.685614846615274,0.0370357333744287,0.170899623185111,0.436102682545778,0.17760162253139,0.0754355158956368,0.0173738002482568,0.00444391726042495,0.0811071049589744
75,0.747916164379362,0.0401094992359229,0.163254892942627,0.399775386657473,0.177961530155313,0.0717197577102276,0.0189001244096766,0.0176374706252302,0.11064133826353
100,0.786342628866095,0.039910539907256,0.158838078321771,0.381976661215265,0.176204673963964,0.0682150046655869,0.0258604296846295,0.0226875615113007,0.126307050730228
200,0.868536898143852,0.0393187277020389,0.147680242175596,0.345828176773391,0.165514337659305,0.0652352123882087,0.0338909402209966,0.0228346684077884,0.179697694672675
500,0.936629312448406,0.0367937776048808,0.137433077864464,0.321013420612269,0.155646560869719,0.0606533457397204,0.0444181411025311,0.0240013510365844,0.220040325169832
1000,0.974303182203538,0.0354343609969539,0.132624342016623,0.308600633690601,0.150116579441082,0.0583080324026099,0.0527853186925085,0.0241579825185943,0.237972750241027
2000,0.997261671924152,0.0346657715481925,0.129585626162715,0.301496174875202,0.14682056386926,0.056999763065235,0.0570872400960157,0.0244706906028338,0.248874169780545
1,0.089830748958817,0,0,1,0,0,0,0,0
5,0.263339586199109,0,0.118003759155225,0.773496952412593,0.108499288432182,0,0,0,2.22044604925031e-16
10,0.36945973871237,0,0.0841094653890521,0.610553658081786,0.202895931656268,0.102440944872893,0,0,3.33066907387547e-16
25,0.567131580923774,0.0214634762866985,0.167645621832026,0.397747194076813,0.314989495594888,0.0667354913731642,0,0,0.0314187208364104
50,0.717974322380415,0.0387946285499849,0.157261510627819,0.314182538223503,0.365136963227925,0.0527147051731664,0,0,0.0719096541976014
75,0.776055417701832,0.0464225053029843,0.150869974007195,0.290668668550481,0.348068466170912,0.0523943652853608,0.00913833545372933,0.00264015364331558,0.0997975315860229
100,0.813166282982363,0.0443038988428574,0.14921996065319,0.277403281106862,0.336427279788598,0.0500032181457712,0.0102554271120028,0.00606825019642071,0.126318684154298
200,0.883686724765728,0.0435943965603901,0.139217240798954,0.257525436294515,0.312744053617171,0.0494705662562678,0.0200652938764332,0.0107218942794659,0.166661118316803
500,0.947699196812978,0.0410925484253084,0.131362514245353,0.240130845428874,0.293009266747825,0.0461290700829141,0.029272793426469,0.012718488193286,0.206284473449971
1000,0.97963228968635,0.0397530538219924,0.127395840166217,0.232303295572084,0.283873758653447,0.0447324902599698,0.0360509347140371,0.0137509027029984,0.222139724109254
2000,0.998236989917871,0.0390860740847033,0.125063624877752,0.227973729326228,0.27871531586398,0.0439250523892619,0.0404489060269909,0.0143506521440609,0.230436645287023
1,0.0740357886337182,0,0,1,0,0,0,0,0
5,0.20250281416461,0,0.174529745117839,0.60327054212555,0.1061341932916,0.116065519465011,0,0,0
10,0.303794292417762,0,0.11633781616013,0.471426720875784,0.207538862090735,0.141024783816937,0,0,0.0636718170564136
25,0.510676297154101,0.0293142500394321,0.231496699762255,0.314874069888011,0.302543793025541,0.0838937006706345,0,0,0.0378774866141259
50,0.660004861110471,0.0471050391332431,0.20082985293272,0.243632635992566,0.351086312454425,0.0649124376765208,0.00576435530850656,0,0.086669366502019
75,0.729322035524859,0.0503110229385197,0.189031211083061,0.220476985813999,0.336246575535684,0.0631641513653714,0.0118472691204351,0.00667243684392621,0.122250347299003
100,0.773248856417292,0.0527348959355251,0.182828018621194,0.210136305220146,0.324053542024659,0.0595759140976115,0.0130732797524082,0.00879168586293953,0.148806358485517
200,0.85952846512485,0.0508054804875933,0.169081792745736,0.190603673790822,0.2946413191882,0.0565292807260348,0.0259411785183475,0.0123839903044276,0.200013284238838
500,0.937968179205999,0.0471064094792388,0.155171943768357,0.174928109478116,0.271764939307489,0.0525657880420637,0.0348625220711497,0.0153512902339448,0.248248997619641
1000,0.97717635812373,0.0452163140878806,0.149238716469694,0.167909302118381,0.261627895507405,0.0505350410786967,0.0422930818296694,0.0163997420019263,0.266779906906348
2000,0.998302564516392,0.0443842598589283,0.146159930644374,0.164355984018352,0.256280666262957,0.0494656120840839,0.0472845688032463,0.0170891357013447,0.274979842626714
1,0.0825772233627653,0,0,1,0,0,0,0,0
5,0.179850228214651,0,0.167467733549368,0.459144390210112,0.123090898754418,0.250296977486103,0,0,-6.66133814775094e-16
10,0.273676363070965,0,0.179748789407652,0.360347019091035,0.219627925856102,0.164486139822898,0,0,0.0757901258223128
25,0.470056713634953,0.0299274994697104,0.237409092049189,0.243431423048375,0.349338367053046,0.0957671004722047,0,0,0.0441265179074742
50,0.616297444650184,0.0496767785126087,0.197957487294155,0.185667774070602,0.371303718839683,0.0790505089210659,0.00751901730003046,0,0.108824715061855
75,0.683913055965891,0.0533443889993269,0.193755916491081,0.167311581078087,0.350808723606638,0.0712351171269046,0.0146899932321885,0.0114836690242759,0.137370610441498
100,0.728910401957664,0.0554802931489628,0.187022167269339,0.159671843934044,0.333701727911311,0.0668376065364192,0.0207773046932966,0.010774755244266,0.165734301262361
200,0.824557289556084,0.0520352217342935,0.168283586492127,0.142818236996123,0.297812992235763,0.0641487818188249,0.0301845423366228,0.0175172382958082,0.227199400090437
500,0.918297984415743,0.0479206398484565,0.151778054219527,0.128554742113124,0.270017749806096,0.0578683429189496,0.0403020235345768,0.0213735156103789,0.282184931948891
1000,0.96877935327023,0.045423580546184,0.144180972058988,0.121855983172092,0.25663186531034,0.0549403586089174,0.0519371630263135,0.0223189082131592,0.302711169064007
2000,0.997484653414549,0.0442649954846824,0.140153351797482,0.118360662801466,0.249494317521704,0.0533593022202233,0.0578230744654157,0.0229283080932209,0.313615987615806
1,0.078950638232712,0,0,1,0,0,0,0,0
5,0.169551605898001,0,0.113421580410366,0.612894977544364,0,0.273683442045267,0,0,2.44249065417534e-15
10,0.262736233318348,0,0.143710956765677,0.467875513183091,0.211797360593395,0.176616169457838,0,0,-1.77635683940025e-15
25,0.452209055633586,0.0221538836085882,0.193629818961578,0.304843674502333,0.339107715027165,0.102615077094049,0,0,0.0376498308062873
50,0.590310648039203,0.0250290098486644,0.172507235021303,0.233526314696288,0.372320576522468,0.0859648843798008,0.00831731659314543,0,0.102334662938331
75,0.663146716837258,0.0355339111066897,0.162488366320664,0.20787718111617,0.34007895093541,0.0765230156742356,0.0131394041427296,0.00915523126977101,0.155203939434329
100,0.709421296531882,0.0358977114922154,0.160683284548738,0.19868682417021,0.325984741294968,0.071531524152059,0.0175456455499695,0.00855804807117401,0.181112220720665
200,0.811443480007902,0.0363882412000115,0.147288556865614,0.173706077970163,0.28834450288299,0.0679504156929325,0.0298607483858538,0.0145099425911268,0.241951514411309
500,0.912330032571841,0.0332106459494501,0.131606819496675,0.154749558968177,0.258804706593644,0.060652946323578,0.0415199207536522,0.0194856128861924,0.299969789028632
1000,0.966986057612145,0.0313335124765021,0.124512882402241,0.14600279814018,0.244737544457017,0.0572961980227304,0.0512038240474455,0.0212940337819001,0.323619206671984
2000,0.997531669368674,0.0305037814743171,0.120837393298132,0.141532017989231,0.237525105302805,0.0555417199708855,0.057714713740193,0.0220524101692048,0.334292858055232
1,0.0960984451039937,0,0,1,0,0,0,0,0
5,0.247525068965593,0,0,0.908763090102647,0,0.0912369098973538,0,0,-8.88178419700125e-16
10,0.337035293813122,0,0.100496616533664,0.667412732969645,0.047526351993197,0.122775233970138,0,0,0.0617890645333562
25,0.494464744055599,0.02376228540585,0.210208927740754,0.454919484665524,0.15214180035184,0.0836856167230549,0,0,0.0752818851129771
50,0.607805488513056,0.0440301561074457,0.188122356736118,0.370088212104408,0.209920236367767,0.0734084498206865,0.0105543458809998,0.0121032577295977,0.0917729852529771
75,0.667988277614105,0.0515278789733356,0.17493113199707,0.339659782123314,0.213287349698485,0.0667946731993766,0.0161702272107732,0.0110128077444906,0.126616149053155
100,0.709789775752776,0.0508691283648481,0.171818994988317,0.319656270893315,0.205462320956881,0.0628609487322191,0.022107978326979,0.0103642328027839,0.156860124934657
200,0.79981069341152,0.0479536315184501,0.156960600236731,0.285324421280461,0.186130209648954,0.060981824504405,0.0290176836448272,0.0179808143337822,0.21565081483239
500,0.897513659520625,0.0440152196264356,0.14034966914061,0.254264122680265,0.1684629381344,0.0543433682874739,0.0439131256700174,0.021798703977971,0.272852852482826
