sample,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,PARi,PARo
T181,2.537926344,0.027648153,234.1760281,0.45813017,1.564085097,25.30646706,6,400.1069031,391.9325867,16.26036263,17.61416626,39.963974,43.2912941,1498.875488,0.209262609
T181,9.837337101,0.020708358,963.7850556,0.349444157,1.585489289,25.22962761,6,1802.172241,1770.71875,16.20200157,17.23506355,39.87722397,42.41985321,1499.160767,0.12415228
T183,1.712561638,0.017734432,229.3990242,0.321214629,1.697871336,25.6721344,6,400.2310486,394.6984253,16.00514603,16.95495605,41.08453369,43.52265549,1500.506226,0.227281392
T183,8.465693203,0.018601371,1002.354942,0.313759073,1.583221573,25.00357246,6,1803.759033,1776.620728,15.87753201,16.80534744,42.22497559,44.69242096,1500.393555,0.060074713
T186,2.584941494,0.048026293,293.611824,0.757223885,1.509371051,25.14016342,6,399.7749634,391.1101379,15.61673737,17.85340881,40.40900803,46.19649506,1500.888672,0.048059653
T186,8.104760917,0.030116792,1295.776807,0.470344253,1.478438912,24.55264854,6,1800.105469,1773.213745,15.62429619,17.01521873,40.87147522,44.50998306,1500.197632,0.021025894
T185,3.949833226,0.067775757,281.9785063,0.962994946,1.378398611,24.78317642,6,399.9532471,386.9483337,15.67870331,18.52238274,37.06815338,43.79128265,1499.225586,0.117141381
T185,12.78814161,0.069907419,1415.56709,1.0216905,1.419319522,25.07664871,6,1803.156494,1759.277222,15.65875053,18.67500496,36.74324417,43.8208847,1500.064941,0.163198426
T187,5.072267451,0.093386431,1653.935326,1.138208829,1.203634141,24.06788063,6,1802.468994,1781.112305,15.61285114,18.97182655,37.5267067,45.6002655,1498.45752,0.204253167
T187,0.994742262,0.055799672,358.0989946,0.769554706,1.328704635,24.21141052,6,400.0941162,396.1840515,15.65543079,17.92920494,37.41810608,42.85265732,1499.025879,0.244297966
T190,2.448358981,0.058859049,314.1111756,0.882305962,1.446472716,24.83642197,6,400.1981506,391.7942505,15.29789257,17.9041729,37.63922119,44.05176544,1500.292236,0.205251023
T190,7.419688809,0.040531751,1432.671072,0.696834363,1.637775551,25.5133934,6,1804.012695,1777.961182,15.19425488,17.25466728,36.05361557,40.94265366,1499.609985,0.21326369
T189,1.848761945,0.024764745,263.6142887,0.42886662,1.63265017,25.25636864,6,400.1616821,394.0906982,15.51790142,16.78659439,40.09471512,43.37272644,1499.571533,0.146179155
T189,8.858053263,0.018459219,959.8811958,0.31435032,1.599467447,24.86299896,6,1802.20459,1773.879883,15.41874027,16.34892464,40.16477585,42.58784485,1499.48645,0.26933071
T191,1.499506834,0.052427044,337.1373851,0.874185764,1.6012245,25.51287079,6,399.9621582,394.4139404,15.05276489,17.63620567,35.78200912,41.92311859,1499.718994,0.115140848
T191,5.205481092,0.038555937,1520.363278,0.627432025,1.54972429,24.85176468,6,1804.471069,1785.440918,14.99092579,16.84667778,37.51941681,42.16400909,1501.014648,0.149178773
T198,6.030810834,0.101718901,271.9295291,1.373374643,1.340239255,24.83418655,6,399.7965088,380.0849609,14.95879745,19.01151276,40.09677124,50.95999527,1499.750732,0.11914061
T198,21.10034276,0.084337113,1277.761622,1.207688114,1.405517642,24.90372086,6,1804.473511,1734.688843,14.89635277,18.46268272,39.93896103,49.50073624,1499.957642,0.154185846
T197,6.411133819,0.096433118,258.4592281,1.462034419,1.498003719,25.76475716,6,400.1526489,379.2007751,14.92509174,19.2381897,37.09443283,47.81409454,1499.436768,0.102124467
T197,17.17730111,0.064951115,1268.393438,1.01250181,1.510257929,25.1925087,6,1804.18335,1747.190063,14.94789982,17.93901253,39.94598389,47.93927765,1501.035767,0.281350672
T199,1.533084578,0.046071354,330.1548482,0.750165438,1.558572915,25.02763748,6,400.0812683,394.5787964,14.88018894,17.09834099,39.88812637,45.83414841,1500.039063,0.055067465
T199,7.529746419,0.032153769,1353.291087,0.548112708,1.616742308,25.03988075,6,1804.369263,1778.783691,14.88881302,16.51052856,39.92269516,44.27114487,1500.216553,0.039046854
T202,3.418451053,0.060234662,286.0236413,0.930197073,1.49255682,24.90934563,6,400.1378784,388.7646179,14.80445194,17.55404091,39.77897263,47.16700745,1613.619995,0.084102795
T202,12.78917015,0.037303568,1162.028667,0.627141123,1.600407367,25.00977898,6,1804.938965,1763.139038,14.76367664,16.61894608,39.61371613,44.5917511,1500.106812,0.160193428
T201,4.959174564,0.087134592,280.2397445,1.2053681,1.360898018,24.65883255,6,400.1329346,383.8217468,14.88660812,18.4459877,39.98510361,49.54551697,1500.361206,0.067082018
T201,20.46080721,0.066966686,1193.580749,0.978717834,1.419087453,24.61310577,6,1804.51001,1737.838623,14.85317707,17.74531364,39.95110321,47.73018646,1499.131226,0.077095039
T203,1.049955768,0.03693575,339.696842,0.610310465,1.573203474,24.80507851,6,400.020813,396.1358032,14.69152451,16.49682617,39.68613815,44.56278992,1499.222534,0.123149432
T203,6.546312584,0.016548061,1103.216868,0.291330928,1.654073829,24.67494202,6,1804.806885,1783.546143,14.52625942,15.38935947,39.35926819,41.6978569,1500.439331,0.01902231
T287,4.293527445,0.060110241,267.245433,0.556869188,0.944967328,25.65677834,6,399.7566833,390.7250366,22.36213112,23.45088768,77.29071808,81.05380249,1499.73584,0.003003518
T287,14.74234232,0.082527789,1431.572821,0.983066042,1.237271513,24.77139282,6,1796.565918,1763.575439,16.93349075,18.86477852,61.52024078,68.53670502,1500.509033,0.215254307
T286,5.769584992,0.101247862,286.6482871,0.83953152,0.869865617,25.15269661,6,400.3418274,388.139801,21.58508682,23.22665024,71.81932831,77.28124237,1500.095337,0.057068981
T286,15.37447166,0.100593851,1482.362162,0.82625637,0.861142403,25.22493744,6,1798.062744,1764.363037,21.83527946,23.45072365,72.71873474,78.09869385,1500.130127,0.036042787
T288,4.743934617,0.057127639,249.0779304,0.384618763,0.685678017,24.61585426,6,399.8807068,390.081543,23.30622101,24.05781364,84.31880951,87.0379715,1498.545288,0.079093881
T288,13.94775533,0.075418105,1427.239139,0.65504501,0.896701991,24.4082737,6,1789.980957,1759.749878,20.30064964,21.58374214,73.66012573,78.31578064,1500.706055,0.076088496
T332,7.805366795,0.102345138,250.1536838,1.207439403,1.24181027,24.52389336,6,400.2536621,386.0839539,16.33709526,18.36752892,59.90919113,67.35492706,1499.657471,0.193226442
T332,18.40130859,0.103486116,1428.58154,1.219713721,1.241853469,24.39030647,6,1798.007813,1762.807129,16.07112885,18.12240601,59.05860901,66.59670258,1499.848389,0.145169407
T331,11.99203013,0.176082749,252.2393716,1.93668661,1.212041876,25.21129417,6,400.7175293,378.9195862,16.69731331,19.94845581,60.19966888,71.9211731,1499.331665,0.007007982
T331,21.36338515,0.152224451,1473.613288,1.677924569,1.197154621,24.87775612,6,1791.427002,1749.804321,16.64940453,19.4675827,60.57277679,70.82568359,1499.969849,0.080091976
T333,5.834581264,0.069177545,234.4584274,0.872518228,1.297152529,25.22884178,6,400.0652771,381.5094604,16.56393433,19.1388092,60.61709595,70.04006958,1499.761841,0.070083007
T333,16.62103421,0.095022998,1419.842124,1.058480149,1.165841733,24.70399475,6,1801.126709,1745.567749,16.33517456,19.45742226,60.0045929,71.47366333,1500.759644,0.086100534
T336,4.503417611,0.046184212,219.8689189,0.512681086,1.122363137,25.38306618,6,399.9079895,385.7577209,19.66619873,21.17665672,71.19651794,76.66474915,1499.945068,0.162191689
T336,22.83292377,0.068256434,1153.682615,0.674692261,1.014457482,25.08059502,6,1806.953613,1734.719238,19.68667412,21.67305374,71.30561066,78.50032806,1501.422729,0.168200701
T335,5.593088034,0.065083865,232.9866182,0.805619773,1.270241983,24.8287468,6,399.9667664,382.2124939,16.27418137,18.65282631,59.46502304,68.15647125,1498.975586,0.141165257
T335,22.77437714,0.072592261,1175.941315,0.867545022,1.23271881,24.63891029,6,1801.912231,1728.869751,16.11260414,18.67434311,59.0979538,68.49391937,1501.118774,0.080095083
T337,3.278067884,0.043581712,260.4731075,0.457420776,1.060049879,24.87421799,6,399.9841614,389.5839844,19.48237801,20.83012009,71.27334595,76.20385742,1500.914673,0.037043113
T337,18.57745813,0.061013269,1218.96344,0.608378486,1.018923664,24.81370544,6,1807.703125,1748.601563,19.33493996,21.12690544,70.77354431,77.3328476,1500.759033,0.137159139
T340,6.405403051,0.071142028,230.3725199,0.817099007,1.181097432,25.54622078,6,399.9786682,386.5227356,19.3044281,20.90606499,67.18907928,72.76357269,1500.552979,0.099115148
T340,26.8517562,0.096734082,1253.795845,1.023624454,1.106834171,25.35619354,6,1808.10083,1750.753784,19.27208328,21.27784538,67.19578552,74.18925476,1500.193848,0.202236667
T339,10.22139903,0.125734765,238.9357043,1.165136857,0.988589405,24.59639168,6,399.835144,383.8333435,19.31371117,21.02455139,70.91956329,77.20172882,1499.77478,0.089103982
T339,20.7122761,0.132782953,1476.471581,1.295387861,1.045046557,24.9942379,6,1807.941284,1773.42688,19.30253983,21.2044239,67.7026062,74.37335968,1499.983398,0.041047841
T341,7.092551614,0.091712009,248.6018639,0.991810109,1.12736525,25.40794563,6,399.9273682,384.9651794,19.23083496,21.17420197,67.05648041,73.83285522,1500.817017,0.037043571
T341,21.57895119,0.112763854,1406.912925,1.143217009,1.071613778,25.22881699,6,1808.593628,1761.358154,19.14613152,21.38605499,66.82236481,74.63996887,1500.111206,0.005005792
T385,7.400644669,0.092317058,247.12059,1.0409162,1.186037278,24.18637848,6,400.2878113,388.5789185,16.67432785,18.20743179,64.45243835,70.37845612,1501.224854,0.039045069
T385,24.8458485,0.054393007,973.1705855,0.732272712,1.381774336,24.45746994,6,1797.578369,1758.379761,15.67744923,16.75740814,56.09259415,59.95659637,1500.214966,0.024027931
T384,6.593655388,0.089862988,259.4637993,1.067649657,1.247789188,24.28638649,6,400.2449646,389.7292786,16.20495224,17.77811432,64.75409698,71.04036713,1499.5271,0.133152276
T384,22.72756787,0.107713208,1368.677736,1.316778975,1.297571096,25.06434631,6,1798.376221,1760.800049,16.77980614,18.7183609,63.31180573,70.62615967,1501.460449,0.060068317
T386,7.974486202,0.105709098,252.0909069,1.372579949,1.377671592,25.08764267,6,400.313324,387.5533447,15.93878841,17.96073151,56.16348648,63.28820038,1500.299072,0.252292663
T386,20.9352002,0.134299296,1459.764325,1.623181365,1.306208844,25.01558304,6,1798.754883,1763.062988,16.14042854,18.52984619,56.85401154,65.27064514,1500.024048,0.144167781
T390,5.281005142,0.072188358,258.2234817,1.053947834,1.515847975,25.38007736,6,399.6394958,388.2474365,15.06972408,17.14360619,50.89546585,57.89965439,1500.629028,0.076087333
T390,17.2613595,0.056633063,1221.042805,0.868743187,1.576116803,25.51280022,6,1800.860596,1763.238525,15.09311771,16.80303383,50.80965424,56.56593704,1500.559204,0.019021817
T389,10.95130705,0.154064912,252.1776612,1.746136696,1.24177715,24.38083076,6,400.1970215,382.7671204,15.42088318,17.9930191,54.90561676,64.06363678,1500.06958,0.215250179
T389,23.16592879,0.152826727,1462.539951,1.761037519,1.262133262,24.24586487,6,1799.262451,1759.866089,14.95102406,17.54614449,53.44625092,62.72317123,1501.003296,0.034038786
T391,11.36132767,0.170052514,251.606493,2.109095998,1.369867867,25.88046265,6,400.6686707,376.334259,15.41134262,19.55119896,51.40569687,65.21450043,1501.219727,0.089101128
T391,28.99531212,0.249483606,1490.52178,2.472009996,1.148807527,25.43621635,6,1800.487183,1733.854248,16.02689743,20.8728199,56.01699448,72.95439911,1499.115479,0.122138873
T394,6.075336564,0.059698286,206.6664256,0.655721643,1.130350897,24.84562874,6,399.6453857,380.7026978,18.00940514,19.93408203,61.63306427,68.21982574,1499.574463,0.025028469
T394,26.55001362,0.077806188,1133.60615,0.801777563,1.073642918,24.64204025,6,1813.571411,1729.907471,17.76329041,20.11610031,60.97508621,69.05144501,1499.947754,0.087101251
T393,9.332961177,0.129779168,249.8477272,1.501162129,1.248236232,24.45142746,6,400.0261536,380.2012329,15.09853172,18.04927254,53.95868301,64.50395203,1501.36731,0.07708896
T393,20.54568995,0.076819227,1273.496089,1.086935758,1.475606797,24.76840401,6,1802.0896,1757.140503,14.24558258,16.38563919,48.75190353,56.0757103,1500.400024,0.061071005
T395,8.752969556,0.113708777,235.8194288,1.046608609,0.982094197,24.39389038,6,399.5944519,372.2117004,17.49399567,20.56422615,60.13504791,70.68887329,1499.86084,0.011012747
T395,29.04274545,0.165893127,1390.417147,1.373321254,0.912225208,24.9436264,6,1815.289795,1721.216431,18.23859978,22.26059914,59.62916946,72.77867126,1500.011108,0.1321529
T406,10.10322544,0.116209302,222.1051452,1.475071133,1.356459346,25.62908173,4.2,399.821228,377.4715576,16.14201355,19.1753273,45.78152466,54.38451767,1501.005981,0.226265892
T406,33.73971298,0.181964431,1380.860484,2.034300448,1.24597251,25.39160347,4.2,1819.229614,1741.068359,15.62488461,19.80535126,46.15429306,58.50295639,1500.993652,0.220258474
T405,4.864989437,0.043572765,199.215372,0.541241959,1.265927846,24.8155117,4.5,399.9465027,388.5465698,17.33838463,18.53157425,59.37528229,63.46135712,1500.41687,0.211245805
T405,32.77061294,0.076220363,992.3773044,0.901252145,1.232027765,24.70389366,4.5,1816.071411,1738.931152,16.67235184,18.65924454,57.19550705,64.01166534,1500.310547,0.022025406
T407,16.98414365,0.150228865,1538.23078,1.733973881,1.26151249,25.30608368,5.1,1819.859985,1768.807739,15.15589905,19.48473549,45.30238724,58.24168015,1500.509033,0.278320551
T407,7.37589473,-0.003243062,3955.39069,-0.05403155,1.647340155,25.30480766,5.1,399.9385071,381.216217,15.80355453,15.66817665,46.3646431,45.96747208,1501.232666,0.078093976
RH124,11.9262409,0.284340543,295.0646005,2.68928565,1.092087922,24.18331146,4.8,400.3953552,379.6610718,15.39584637,19.61809158,49.36359406,62.90135193,1499.45166,0.008009592
RH124,19.459864,0.290399778,1611.354748,2.977441581,1.187179485,24.82215881,4.8,1809.544312,1769.937378,15.17690277,19.85088348,46.30548477,60.56603622,1499.271118,0.026030524
RH125,5.990171391,0.115331583,292.7912936,1.588166673,1.432747271,24.92481995,4.7,400.0777893,389.7140503,15.11242867,17.55910492,45.78669739,53.19948959,1500.30957,0.055065326
RH125,12.88998032,0.119450068,1568.162544,1.676912262,1.464036701,25.13953781,4.7,1818.663086,1793.73291,15.07373428,17.65693855,45.46140671,53.25218201,1499.193237,0.235285789
